State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Jo Jorgensen Libertarian_Votes,Jo Jorgensen Libertarian_Pct,Howie Hawkins Green_Votes,Howie Hawkins Green_Pct,Kanye West Independent_Votes,Kanye West Independent_Pct,Don Blankenship Constitution_Votes,Don Blankenship Constitution_Pct,Total_Votes,Winner,Winner_Pct
Louisiana,Tensas__LA,1329,52.04,1197,46.87,28,1.09,,,,,,,,,2554,Democrat,52.04
Louisiana,Terrebonne__LA,11198,24.22,34339,74.26,703,1.52,,,,,,,,,46240,Republican,74.26
Louisiana,Union__LA,2654,23.69,8407,75.06,140,1.25,,,,,,,,,11201,Republican,75.06
Louisiana,Vermilion__LA,5009,18.33,21930,80.26,385,1.41,,,,,,,,,27324,Republican,80.26
Louisiana,Vernon__LA,2898,16.78,14107,81.69,263,1.53,,,,,,,,,17268,Republican,81.69
Louisiana,Washington__LA,5970,30.59,13307,68.2,236,1.21,,,,,,,,,19513,Republican,68.2
Louisiana,Webster__LA,6172,33.88,11830,64.94,214,1.18,,,,,,,,,18216,Republican,64.94
Louisiana,West_Baton_Rouge__LA,6200,43.98,7684,54.51,213,1.51,,,,,,,,,14097,Republican,54.51
Louisiana,West_Carroll__LA,710,14.05,4317,85.45,25,0.5,,,,,,,,,5052,Republican,85.45
Louisiana,West_Feliciana__LA,2298,36.66,3863,61.63,107,1.71,,,,,,,,,6268,Republican,61.63
Louisiana,Winn__LA,1543,24.79,4619,74.2,63,1.01,,,,,,,,,6225,Republican,74.2
Maine,Androscoggin__ME,27617,47.04,29268,49.85,1822,3.11,,,,,,,,,58707,Republican,49.85
Maine,Aroostook__ME,13956,39.04,21113,59.06,677,1.9,,,,,,,,,35746,Republican,59.06
Maine,Cumberland__ME,128759,66.45,59584,30.75,5422,2.8,,,,,,,,,193765,Democrat,66.45
Maine,Franklin__ME,8069,46.4,8754,50.34,567,3.26,,,,,,,,,17390,Republican,50.34
Maine,Hancock__ME,19369,54.83,14982,42.41,974,2.76,,,,,,,,,35325,Democrat,54.83
Maine,Kennebec__ME,34902,48.57,34721,48.32,2235,3.11,,,,,,,,,71858,Democrat,48.57
Maine,Knox__ME,15110,58.72,9982,38.79,642,2.49,,,,,,,,,25734,Democrat,58.72
Maine,Lincoln__ME,12684,53.76,10256,43.47,654,2.77,,,,,,,,,23594,Democrat,53.76
Maine,Oxford__ME,14755,44.06,17698,52.84,1039,3.1,,,,,,,,,33492,Republican,52.84
Maine,Penobscot__ME,37713,44.23,44825,52.57,2731,3.2,,,,,,,,,85269,Republican,52.57
Maine,Piscataquis__ME,3517,35.5,6143,62.0,248,2.5,,,,,,,,,9908,Republican,62.0
Maine,Sagadahoc__ME,13528,56.28,9755,40.58,755,3.14,,,,,,,,,24038,Democrat,56.28
Maine,Somerset__ME,10199,36.98,16644,60.35,735,2.67,,,,,,,,,27578,Republican,60.35
Maine,Waldo__ME,12345,50.76,11196,46.03,781,3.21,,,,,,,,,24322,Democrat,50.76
Maine,Washington__ME,6761,38.95,10194,58.73,402,2.32,,,,,,,,,17357,Republican,58.73
Maine,York__ME,71189,54.9,54817,42.28,3653,2.82,,,,,,,,,129659,Democrat,54.9
Maryland,Allegany__MD,9158,29.89,20886,68.16,597,1.95,,,,,,,,,30641,Republican,68.16
Maryland,Anne_Arundel__MD,172823,55.82,127821,41.28,8973,2.9,,,,,,,,,309617,Democrat,55.82
Maryland,Baltimore_County__MD,258409,62.28,146202,35.24,10321,2.49,,,,,,,,,414932,Democrat,62.28
Maryland,Baltimore_City__MD,207260,87.28,25374,10.69,4827,2.03,,,,,,,,,237461,Democrat,87.28
Maryland,Calvert__MD,22587,45.99,25346,51.61,1179,2.4,,,,,,,,,49112,Republican,51.61
Maryland,Caroline__MD,5095,32.26,10283,65.11,416,2.63,,,,,,,,,15794,Republican,65.11
Maryland,Carroll__MD,36456,36.34,60218,60.02,3653,3.64,,,,,,,,,100327,Republican,60.02
Maryland,Cecil__MD,16809,35.42,29439,62.03,1214,2.56,,,,,,,,,47462,Republican,62.03
Maryland,Charles__MD,62171,69.47,25579,28.58,1748,1.95,,,,,,,,,89498,Democrat,69.47
Maryland,Dorchester__MD,6857,42.92,8764,54.85,356,2.23,,,,,,,,,15977,Republican,54.85
Maryland,Frederick__MD,77675,53.34,63682,43.73,4258,2.92,,,,,,,,,145615,Democrat,53.34
Maryland,Garrett__MD,3281,21.02,12002,76.88,328,2.1,,,,,,,,,15611,Republican,76.88
Maryland,Harford__MD,63095,42.58,80930,54.61,4161,2.81,,,,,,,,,148186,Republican,54.61
Maryland,Howard__MD,129433,70.7,48390,26.43,5239,2.86,,,,,,,,,183062,Democrat,70.7
Maryland,Kent__MD,5329,49.37,5195,48.13,270,2.5,,,,,,,,,10794,Democrat,49.37
Maryland,Montgomery__MD,419569,78.61,101222,18.96,12952,2.43,,,,,,,,,533743,Democrat,78.61
Maryland,Prince_George_s__MD,379208,89.26,37090,8.73,8557,2.01,,,,,,,,,424855,Democrat,89.26
Maryland,Queen_Anne_s__MD,10709,35.35,18741,61.87,840,2.77,,,,,,,,,30290,Republican,61.87
Maryland,St_Mary_s__MD,23138,41.57,30826,55.38,1701,3.06,,,,,,,,,55665,Republican,55.38
Maryland,Somerset__MD,4241,41.8,5739,56.56,167,1.65,,,,,,,,,10147,Republican,56.56
Maryland,Talbot__MD,11062,49.04,10946,48.53,547,2.43,,,,,,,,,22555,Democrat,49.04
Maryland,Washington__MD,26044,38.42,40224,59.35,1511,2.23,,,,,,,,,67779,Republican,59.35
Maryland,Wicomico__MD,22054,47.72,22944,49.65,1218,2.64,,,,,,,,,46216,Republican,49.65
Maryland,Worcester__MD,12560,39.63,18571,58.6,560,1.77,,,,,,,,,31691,Republican,58.6
Massachusetts,Barnstable__MA,91994,61.2,55311,36.79,3020,2.01,,,,,,,,,150325,Democrat,61.2
Massachusetts,Berkshire__MA,51705,72.44,18064,25.31,1606,2.25,,,,,,,,,71375,Democrat,72.44
Massachusetts,Bristol__MA,153377,54.92,119872,42.92,6030,2.16,,,,,,,,,279279,Democrat,54.92
Massachusetts,Dukes__MA,9914,77.47,2631,20.56,253,1.97,,,,,,,,,12798,Democrat,77.47
Massachusetts,Essex__MA,267198,63.44,144837,34.39,9175,2.17,,,,,,,,,421210,Democrat,63.44
Massachusetts,Franklin__MA,30030,70.73,11201,26.38,1227,2.89,,,,,,,,,42458,Democrat,70.73
Massachusetts,Hampden__MA,125948,57.73,87318,40.02,4911,2.25,,,,,,,,,218177,Democrat,57.73
Massachusetts,Hampshire__MA,63362,72.12,22281,25.36,2211,2.52,,,,,,,,,87854,Democrat,72.12
Massachusetts,Middlesex__MA,617196,71.47,226956,26.28,19425,2.25,,,,,,,,,863577,Democrat,71.47
Massachusetts,Nantucket__MA,5241,71.74,1914,26.2,151,2.06,,,,,,,,,7306,Democrat,71.74
Massachusetts,Norfolk__MA,273312,67.03,125294,30.73,9145,2.24,,,,,,,,,407751,Democrat,67.03
Massachusetts,Plymouth__MA,173630,57.53,121227,40.17,6959,2.3,,,,,,,,,301816,Democrat,57.53
Massachusetts,Suffolk__MA,270522,80.64,58613,17.47,6327,1.89,,,,,,,,,335462,Democrat,80.64
Massachusetts,Worcester__MA,248773,57.58,171683,39.74,11558,2.68,,,,,,,,,432014,Democrat,57.58
Michigan,Alcona__MI,2142,30.32,4848,68.63,74,1.05,,,,,,,,,7064,Republican,68.63
Michigan,Alger__MI,2053,39.98,3014,58.7,68,1.32,,,,,,,,,5135,Republican,58.7
Michigan,Allegan__MI,24449,36.39,41392,61.6,1354,2.01,,,,,,,,,67195,Republican,61.6
Michigan,Alpena__MI,6000,35.32,10686,62.91,301,1.77,,,,,,,,,16987,Republican,62.91
Michigan,Antrim__MI,5960,37.32,9748,61.03,264,1.65,,,,,,,,,15972,Republican,61.03
Michigan,Arenac__MI,2774,31.38,5928,67.07,137,1.55,,,,,,,,,8839,Republican,67.07
Michigan,Baraga__MI,1478,36.52,2512,62.07,57,1.41,,,,,,,,,4047,Republican,62.07
Michigan,Barry__MI,11797,32.8,23471,65.27,693,1.93,,,,,,,,,35961,Republican,65.27
Michigan,Bay__MI,26151,43.34,33125,54.9,1057,1.76,,,,,,,,,60333,Republican,54.9
Michigan,Benzie__MI,5480,44.69,6601,53.83,181,1.48,,,,,,,,,12262,Republican,53.83
Michigan,Berrien__MI,37438,45.34,43519,52.71,1608,1.95,,,,,,,,,82565,Republican,52.71
Michigan,Branch__MI,6159,29.94,14064,68.36,350,1.7,,,,,,,,,20573,Republican,68.36
Michigan,Calhoun__MI,28877,43.57,36221,54.65,1183,1.78,,,,,,,,,66281,Republican,54.65
Michigan,Cass__MI,9130,34.79,16699,63.63,413,1.58,,,,,,,,,26242,Republican,63.63
Michigan,Charlevoix__MI,6939,40.75,9841,57.79,250,1.46,,,,,,,,,17030,Republican,57.79
Michigan,Cheboygan__MI,5437,34.22,10186,64.1,267,1.68,,,,,,,,,15890,Republican,64.1
Michigan,Chippewa__MI,6648,37.62,10681,60.44,342,1.94,,,,,,,,,17671,Republican,60.44
Michigan,Clare__MI,5199,31.91,10861,66.65,235,1.44,,,,,,,,,16295,Republican,66.65
Michigan,Clinton__MI,21968,45.84,25098,52.37,861,1.79,,,,,,,,,47927,Republican,52.37
Michigan,Crawford__MI,2672,33.99,5087,64.71,102,1.3,,,,,,,,,7861,Republican,64.71
Michigan,Delta__MI,7606,35.93,13207,62.39,354,1.68,,,,,,,,,21167,Republican,62.39
Michigan,Dickinson__MI,4744,32.46,9617,65.8,254,1.74,,,,,,,,,14615,Republican,65.8
Michigan,Eaton__MI,31299,48.66,31798,49.43,1230,1.91,,,,,,,,,64327,Republican,49.43
Michigan,Emmet__MI,9662,43.5,12135,54.64,412,1.86,,,,,,,,,22209,Republican,54.64
Michigan,Genesee__MI,119390,53.84,98714,44.51,3660,1.65,,,,,,,,,221764,Democrat,53.84
Michigan,Gladwin__MI,4524,30.95,9893,67.69,198,1.36,,,,,,,,,14615,Republican,67.69
Michigan,Gogebic__MI,3570,43.14,4600,55.58,106,1.28,,,,,,,,,8276,Republican,55.58
Michigan,Grand_Traverse__MI,28683,47.53,30502,50.54,1168,1.93,,,,,,,,,60353,Republican,50.54
Michigan,Gratiot__MI,6693,34.95,12102,63.2,353,1.85,,,,,,,,,19148,Republican,63.2
Michigan,Hillsdale__MI,5883,25.25,17037,73.11,382,1.64,,,,,,,,,23302,Republican,73.11
Michigan,Houghton__MI,7750,41.82,10378,56.0,405,2.18,,,,,,,,,18533,Republican,56.0
Michigan,Huron__MI,5490,29.77,12731,69.03,221,1.2,,,,,,,,,18442,Republican,69.03
Michigan,Ingham__MI,94212,65.18,47639,32.96,2699,1.86,,,,,,,,,144550,Democrat,65.18
Michigan,Ionia__MI,10901,33.84,20657,64.13,651,2.03,,,,,,,,,32209,Republican,64.13
Michigan,Iosco__MI,5373,34.92,9759,63.42,255,1.66,,,,,,,,,15387,Republican,63.42
Michigan,Iron__MI,2493,36.69,4216,62.05,86,1.26,,,,,,,,,6795,Republican,62.05
Michigan,Isabella__MI,14072,47.74,14815,50.26,589,2.0,,,,,,,,,29476,Republican,50.26
Michigan,Jackson__MI,31995,39.49,47372,58.47,1647,2.04,,,,,,,,,81014,Republican,58.47
Michigan,Kalamazoo__MI,83686,58.22,56823,39.53,3237,2.25,,,,,,,,,143746,Democrat,58.22
Michigan,Kalkaska__MI,3002,28.24,7436,69.95,193,1.81,,,,,,,,,10631,Republican,69.95
Michigan,Kent__MI,187915,51.91,165741,45.78,8375,2.31,,,,,,,,,362031,Democrat,51.91
Michigan,Keweenaw__MI,672,43.16,862,55.36,23,1.48,,,,,,,,,1557,Republican,55.36
Michigan,Lake__MI,2288,36.13,3946,62.32,98,1.55,,,,,,,,,6332,Republican,62.32
Michigan,Lapeer__MI,16367,31.04,35482,67.29,883,1.67,,,,,,,,,52732,Republican,67.29
Michigan,Leelanau__MI,8795,52.04,7916,46.84,189,1.12,,,,,,,,,16900,Democrat,52.04
Michigan,Lenawee__MI,20918,39.13,31541,59.01,993,1.86,,,,,,,,,53452,Republican,59.01
Michigan,Livingston__MI,48220,37.91,76982,60.52,1995,1.57,,,,,,,,,127197,Republican,60.52
Michigan,Luce__MI,842,28.0,2109,70.14,56,1.86,,,,,,,,,3007,Republican,70.14
Michigan,Mackinac__MI,2632,37.47,4304,61.27,89,1.26,,,,,,,,,7025,Republican,61.27
Michigan,Macomb__MI,223952,45.31,263863,53.39,6441,1.3,,,,,,,,,494256,Republican,53.39
Michigan,Manistee__MI,6107,41.6,8321,56.69,251,1.71,,,,,,,,,14679,Republican,56.69
Michigan,Marquette__MI,20465,54.5,16286,43.37,799,2.13,,,,,,,,,37550,Democrat,54.5
Michigan,Mason__MI,6802,39.36,10207,59.06,274,1.58,,,,,,,,,17283,Republican,59.06
Michigan,Mecosta__MI,7375,34.98,13267,62.93,439,2.09,,,,,,,,,21081,Republican,62.93
Michigan,Menominee__MI,4316,34.2,8117,64.31,188,1.49,,,,,,,,,12621,Republican,64.31
Michigan,Midland__MI,20493,41.67,27675,56.28,1007,2.05,,,,,,,,,49175,Republican,56.28
Michigan,Missaukee__MI,1967,22.47,6648,75.93,140,1.6,,,,,,,,,8755,Republican,75.93
Michigan,Monroe__MI,32980,37.78,52722,60.39,1597,1.83,,,,,,,,,87299,Republican,60.39
Michigan,Montcalm__MI,9703,30.19,21815,67.88,620,1.93,,,,,,,,,32138,Republican,67.88
Michigan,Montmorency__MI,1628,27.77,4171,71.14,64,1.09,,,,,,,,,5863,Republican,71.14
Michigan,Muskegon__MI,45643,49.37,45133,48.82,1668,1.81,,,,,,,,,92444,Democrat,49.37
Michigan,Newaygo__MI,7873,28.95,18857,69.33,467,1.72,,,,,,,,,27197,Republican,69.33
Michigan,Oakland__MI,434148,56.24,325971,42.22,11872,1.54,,,,,,,,,771991,Democrat,56.24
Michigan,Oceana__MI,4944,35.11,8892,63.15,244,1.74,,,,,,,,,14080,Republican,63.15
Michigan,Ogemaw__MI,3475,29.15,8253,69.23,193,1.62,,,,,,,,,11921,Republican,69.23
Michigan,Ontonagon__MI,1391,36.51,2358,61.89,61,1.6,,,,,,,,,3810,Republican,61.89
Michigan,Osceola__MI,3214,26.05,8928,72.35,198,1.6,,,,,,,,,12340,Republican,72.35
Michigan,Oscoda__MI,1342,27.5,3466,71.02,72,1.48,,,,,,,,,4880,Republican,71.02
Michigan,Otsego__MI,4743,32.1,9779,66.19,253,1.71,,,,,,,,,14775,Republican,66.19
Michigan,Ottawa__MI,64705,38.35,100913,59.81,3095,1.84,,,,,,,,,168713,Republican,59.81
Michigan,Presque_Isle__MI,2911,34.84,5342,63.94,102,1.22,,,,,,,,,8355,Republican,63.94
Michigan,Roscommon__MI,5166,34.36,9670,64.32,198,1.32,,,,,,,,,15034,Republican,64.32
Michigan,Saginaw__MI,51088,49.37,50785,49.08,1610,1.55,,,,,,,,,103483,Democrat,49.37
Michigan,St__Clair__MI,31363,34.02,59185,64.19,1654,1.79,,,,,,,,,92202,Republican,64.19
Michigan,St__Joseph__MI,9262,33.1,18127,64.78,592,2.12,,,,,,,,,27981,Republican,64.78
Michigan,Sanilac__MI,5966,26.58,16194,72.15,286,1.27,,,,,,,,,22446,Republican,72.15
Michigan,Schoolcraft__MI,1589,33.49,3090,65.12,66,1.39,,,,,,,,,4745,Republican,65.12
Michigan,Shiawassee__MI,15347,39.05,23149,58.9,805,2.05,,,,,,,,,39301,Republican,58.9
Michigan,Tuscola__MI,8712,29.55,20297,68.85,470,1.6,,,,,,,,,29479,Republican,68.85
Michigan,Van_Buren__MI,16803,42.92,21591,55.16,752,1.92,,,,,,,,,39146,Republican,55.16
Michigan,Washtenaw__MI,157136,72.44,56241,25.93,3554,1.63,,,,,,,,,216931,Democrat,72.44
Michigan,Wayne__MI,597170,68.32,264553,30.27,12295,1.41,,,,,,,,,874018,Democrat,68.32
Michigan,Wexford__MI,5838,31.92,12102,66.16,352,1.92,,,,,,,,,18292,Republican,66.16
Minnesota,Aitkin__MN,3607,35.98,6258,62.42,160,1.6,,,,,,,,,10025,Republican,62.42
Minnesota,Anoka__MN,100893,47.79,104902,49.69,5337,2.52,,,,,,,,,211132,Republican,49.69
Minnesota,Becker__MN,6589,33.96,12438,64.11,374,1.93,,,,,,,,,19401,Republican,64.11
Minnesota,Beltrami__MN,11426,47.24,12188,50.39,575,2.37,,,,,,,,,24189,Republican,50.39
Minnesota,Benton__MN,7280,32.7,14382,64.61,598,2.69,,,,,,,,,22260,Republican,64.61
Minnesota,Big_Stone__MN,1053,35.41,1863,62.64,58,1.95,,,,,,,,,2974,Republican,62.64
Minnesota,Blue_Earth__MN,18330,50.84,16731,46.41,990,2.75,,,,,,,,,36051,Democrat,50.84
Minnesota,Brown__MN,4753,32.48,9552,65.27,330,2.25,,,,,,,,,14635,Republican,65.27
Minnesota,Carlton__MN,10098,49.58,9791,48.07,480,2.35,,,,,,,,,20369,Democrat,49.58
Minnesota,Carver__MN,30774,46.37,34009,51.25,1578,2.38,,,,,,,,,66361,Republican,51.25
Minnesota,Cass__MN,6342,34.68,11620,63.54,327,1.78,,,,,,,,,18289,Republican,63.54
Minnesota,Chippewa__MN,2226,33.67,4250,64.29,135,2.04,,,,,,,,,6611,Republican,64.29
Minnesota,Chisago__MN,11806,34.15,21916,63.4,848,2.45,,,,,,,,,34570,Republican,63.4
Minnesota,Clay__MN,16357,50.74,15043,46.66,839,2.6,,,,,,,,,32239,Democrat,50.74
Minnesota,Clearwater__MN,1260,26.76,3372,71.62,76,1.62,,,,,,,,,4708,Republican,71.62
Minnesota,Cook__MN,2496,65.58,1203,31.61,107,2.81,,,,,,,,,3806,Democrat,65.58
Minnesota,Cottonwood__MN,1834,30.03,4165,68.2,108,1.77,,,,,,,,,6107,Republican,68.2
Minnesota,Crow_Wing__MN,13726,34.17,25676,63.91,771,1.92,,,,,,,,,40173,Republican,63.91
Minnesota,Dakota__MN,146155,55.73,109638,41.81,6466,2.46,,,,,,,,,262259,Democrat,55.73
Minnesota,Dodge__MN,4079,33.47,7783,63.86,325,2.67,,,,,,,,,12187,Republican,63.86
Minnesota,Douglas__MN,7868,32.56,15799,65.38,498,2.06,,,,,,,,,24165,Republican,65.38
Minnesota,Faribault__MN,2531,31.98,5191,65.59,192,2.43,,,,,,,,,7914,Republican,65.59
Minnesota,Fillmore__MN,4551,37.48,7301,60.14,289,2.38,,,,,,,,,12141,Republican,60.14
Minnesota,Freeborn__MN,6889,40.96,9578,56.95,351,2.09,,,,,,,,,16818,Republican,56.95
Minnesota,Goodhue__MN,11806,41.23,16052,56.06,778,2.71,,,,,,,,,28636,Republican,56.06
Minnesota,Grant__MN,1300,35.58,2269,62.1,85,2.32,,,,,,,,,3654,Republican,62.1
Minnesota,Hennepin__MN,532623,70.46,205973,27.25,17373,2.29,,,,,,,,,755969,Democrat,70.46
Minnesota,Houston__MN,4853,42.42,6334,55.37,253,2.21,,,,,,,,,11440,Republican,55.37
Minnesota,Hubbard__MN,4462,34.42,8202,63.26,301,2.32,,,,,,,,,12965,Republican,63.26
Minnesota,Isanti__MN,7138,29.45,16491,68.05,606,2.5,,,,,,,,,24235,Republican,68.05
Minnesota,Itasca__MN,10786,40.61,15239,57.37,536,2.02,,,,,,,,,26561,Republican,57.37
Minnesota,Jackson__MN,1745,29.99,3948,67.85,126,2.16,,,,,,,,,5819,Republican,67.85
Minnesota,Kanabec__MN,2774,30.02,6278,67.93,190,2.05,,,,,,,,,9242,Republican,67.93
Minnesota,Kandiyohi__MN,8440,36.12,14437,61.78,490,2.1,,,,,,,,,23367,Republican,61.78
Minnesota,Kittson__MN,1006,38.12,1546,58.58,87,3.3,,,,,,,,,2639,Republican,58.58
Minnesota,Koochiching__MN,2659,38.41,4131,59.68,132,1.91,,,,,,,,,6922,Republican,59.68
Minnesota,Lac_Qui_Parle__MN,1446,35.79,2528,62.57,66,1.64,,,,,,,,,4040,Republican,62.57
Minnesota,Lake__MN,3647,50.64,3393,47.11,162,2.25,,,,,,,,,7202,Democrat,50.64
Minnesota,Lake_of_the_Woods__MN,671,27.87,1704,70.76,33,1.37,,,,,,,,,2408,Republican,70.76
Minnesota,Le_Sueur__MN,5672,33.73,10775,64.07,371,2.2,,,,,,,,,16818,Republican,64.07
Minnesota,Lincoln__MN,937,30.08,2121,68.09,57,1.83,,,,,,,,,3115,Republican,68.09
Minnesota,Lyon__MN,4634,35.94,7979,61.89,280,2.17,,,,,,,,,12893,Republican,61.89
Minnesota,McLeod__MN,6413,30.64,13986,66.81,534,2.55,,,,,,,,,20933,Republican,66.81
Minnesota,Mahnomen__MN,1112,48.26,1142,49.57,50,2.17,,,,,,,,,2304,Republican,49.57
Minnesota,Marshall__MN,1295,25.33,3721,72.78,97,1.89,,,,,,,,,5113,Republican,72.78
Minnesota,Martin__MN,3305,30.02,7480,67.94,224,2.04,,,,,,,,,11009,Republican,67.94
Minnesota,Meeker__MN,3867,28.58,9359,69.18,303,2.24,,,,,,,,,13529,Republican,69.18
Minnesota,Mille_Lacs__MN,4404,29.98,9952,67.75,333,2.27,,,,,,,,,14689,Republican,67.75
Minnesota,Morrison__MN,4367,22.33,14821,75.78,370,1.89,,,,,,,,,19558,Republican,75.78
Minnesota,Mower__MN,8899,46.0,10025,51.82,421,2.18,,,,,,,,,19345,Republican,51.82
Minnesota,Murray__MN,1449,29.6,3363,68.69,84,1.71,,,,,,,,,4896,Republican,68.69
Minnesota,Nicollet__MN,9622,50.31,9018,47.15,485,2.54,,,,,,,,,19125,Democrat,50.31
Minnesota,Nobles__MN,2933,33.65,5600,64.26,182,2.09,,,,,,,,,8715,Republican,64.26
Minnesota,Norman__MN,1404,40.8,1953,56.76,84,2.44,,,,,,,,,3441,Republican,56.76
Minnesota,Olmsted__MN,49491,54.16,39692,43.43,2202,2.41,,,,,,,,,91385,Democrat,54.16
Minnesota,Otter_Tail__MN,11958,32.85,23800,65.39,641,1.76,,,,,,,,,36399,Republican,65.39
Minnesota,Pennington__MN,2568,35.29,4532,62.28,177,2.43,,,,,,,,,7277,Republican,62.28
Minnesota,Pine__MN,5419,33.87,10256,64.1,326,2.03,,,,,,,,,16001,Republican,64.1
Minnesota,Pipestone__MN,1306,26.44,3553,71.92,81,1.64,,,,,,,,,4940,Republican,71.92
Minnesota,Polk__MN,5439,34.88,9865,63.26,290,1.86,,,,,,,,,15594,Republican,63.26
Minnesota,Pope__MN,2477,35.27,4417,62.9,128,1.83,,,,,,,,,7022,Republican,62.9
Minnesota,Ramsey__MN,211620,71.5,77376,26.14,6981,2.36,,,,,,,,,295977,Democrat,71.5
Minnesota,Red_Lake__MN,691,31.47,1454,66.21,51,2.32,,,,,,,,,2196,Republican,66.21
Minnesota,Redwood__MN,2355,28.43,5771,69.66,158,1.91,,,,,,,,,8284,Republican,69.66
Minnesota,Renville__MN,2496,30.71,5467,67.26,165,2.03,,,,,,,,,8128,Republican,67.26
Minnesota,Rice__MN,17402,48.76,17464,48.94,820,2.3,,,,,,,,,35686,Republican,48.94
Minnesota,Rock__MN,1556,29.69,3583,68.38,101,1.93,,,,,,,,,5240,Republican,68.38
Minnesota,Roseau__MN,2188,25.98,6065,72.02,168,2.0,,,,,,,,,8421,Republican,72.02
Minnesota,St__Louis__MN,67704,56.64,49017,41.01,2810,2.35,,,,,,,,,119531,Democrat,56.64
Minnesota,Scott__MN,40040,45.52,45872,52.15,2053,2.33,,,,,,,,,87965,Republican,52.15
Minnesota,Sherburne__MN,18065,32.48,36222,65.13,1325,2.39,,,,,,,,,55612,Republican,65.13
Minnesota,Sibley__MN,2417,28.6,5864,69.38,171,2.02,,,,,,,,,8452,Republican,69.38
Minnesota,Stearns__MN,31879,37.58,50959,60.07,1997,2.35,,,,,,,,,84835,Republican,60.07
Minnesota,Steele__MN,7917,37.47,12656,59.9,555,2.63,,,,,,,,,21128,Republican,59.9
Minnesota,Stevens__MN,1922,37.8,3044,59.86,119,2.34,,,,,,,,,5085,Republican,59.86
Minnesota,Swift__MN,1784,34.35,3316,63.86,93,1.79,,,,,,,,,5193,Republican,63.86
Minnesota,Todd__MN,3286,24.79,9753,73.57,218,1.64,,,,,,,,,13257,Republican,73.57
Minnesota,Traverse__MN,661,35.46,1172,62.88,31,1.66,,,,,,,,,1864,Republican,62.88
Minnesota,Wabasha__MN,4696,35.78,8153,62.13,274,2.09,,,,,,,,,13123,Republican,62.13
Minnesota,Wadena__MN,2023,26.35,5520,71.9,134,1.75,,,,,,,,,7677,Republican,71.9
Minnesota,Waseca__MN,3496,33.65,6624,63.76,269,2.59,,,,,,,,,10389,Republican,63.76
Minnesota,Washington__MN,89165,53.46,73764,44.23,3857,2.31,,,,,,,,,166786,Democrat,53.46
Minnesota,Watonwan__MN,1987,38.2,3103,59.66,111,2.14,,,,,,,,,5201,Republican,59.66
Minnesota,Wilkin__MN,1026,29.91,2328,67.87,76,2.22,,,,,,,,,3430,Republican,67.87
Minnesota,Winona__MN,13333,49.07,13227,48.68,613,2.25,,,,,,,,,27173,Democrat,49.07
Minnesota,Wright__MN,28430,34.49,51973,63.05,2023,2.46,,,,,,,,,82426,Republican,63.05
Minnesota,Yellow_Medicine__MN,1688,30.54,3734,67.55,106,1.91,,,,,,,,,5528,Republican,67.55
Mississippi,Adams__MS,7917,57.54,5696,41.4,146,1.06,,,,,,,,,13759,Democrat,57.54
Mississippi,Alcorn__MS,2782,17.62,12818,81.16,193,1.22,,,,,,,,,15793,Republican,81.16
Mississippi,Amite__MS,2620,36.41,4503,62.58,73,1.01,,,,,,,,,7196,Republican,62.58
Mississippi,Attala__MS,3542,40.15,5178,58.69,103,1.17,,,,,,,,,8823,Republican,58.69
Mississippi,Benton__MS,1679,39.15,2570,59.92,40,0.93,,,,,,,,,4289,Republican,59.92
Mississippi,Bolivar__MS,8904,64.78,4671,33.99,169,1.23,,,,,,,,,13744,Democrat,64.78
Mississippi,Calhoun__MS,1902,28.86,4625,70.18,63,0.96,,,,,,,,,6590,Republican,70.18
Mississippi,Carroll__MS,1729,30.33,3924,68.83,48,0.84,,,,,,,,,5701,Republican,68.83
Mississippi,Chickasaw__MS,3810,46.8,4175,51.28,156,1.92,,,,,,,,,8141,Republican,51.28
Mississippi,Choctaw__MS,1185,28.06,3001,71.06,37,0.88,,,,,,,,,4223,Republican,71.06
Mississippi,Claiborne__MS,3772,84.78,603,13.55,74,1.66,,,,,,,,,4449,Democrat,84.78
Mississippi,Clarke__MS,2838,34.04,5417,64.97,83,1.0,,,,,,,,,8338,Republican,64.97
Mississippi,Clay__MS,5844,57.36,4181,41.03,164,1.61,,,,,,,,,10189,Democrat,57.36
Mississippi,Coahoma__MS,6020,70.82,2375,27.94,106,1.25,,,,,,,,,8501,Democrat,70.82
Mississippi,Copiah__MS,6470,50.22,6250,48.51,163,1.27,,,,,,,,,12883,Democrat,50.22
Mississippi,Covington__MS,3416,36.5,5854,62.54,90,0.96,,,,,,,,,9360,Republican,62.54
Mississippi,DeSoto__MS,28265,37.13,46462,61.03,1397,1.84,,,,,,,,,76124,Republican,61.03
Mississippi,Forrest__MS,13755,43.45,17290,54.62,609,1.92,,,,,,,,,31654,Republican,54.62
Mississippi,Franklin__MS,1480,33.18,2923,65.52,58,1.3,,,,,,,,,4461,Republican,65.52
Mississippi,George__MS,1218,11.02,9713,87.91,118,1.07,,,,,,,,,11049,Republican,87.91
Mississippi,Greene__MS,966,16.62,4794,82.48,52,0.89,,,,,,,,,5812,Republican,82.48
Mississippi,Grenada__MS,4734,43.39,6081,55.73,96,0.88,,,,,,,,,10911,Republican,55.73
