State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Gary Johnson Libertarian_Votes,Gary Johnson Libertarian_Pct,Jill Stein Green_Votes,Jill Stein Green_Pct,Evan McMullin Independent_Votes,Evan McMullin Independent_Pct,Gary Johnson Nonparty_Votes,Gary Johnson Nonparty_Pct,Richard Duncan Nonparty_Votes,Richard Duncan Nonparty_Pct,Darrell Castle Constitution_Votes,Darrell Castle Constitution_Pct,Evan McMullin Unaffiliated_Votes,Evan McMullin Unaffiliated_Pct,Total_Votes,Winner,Winner_Pct
Texas,Runnels__TX,453,11.98,3250,85.93,79,2.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3782,Republican,85.93
Texas,Rusk__TX,3935,20.57,14675,76.7,524,2.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19134,Republican,76.7
Texas,Sabine__TX,614,13.2,3998,85.96,39,0.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,4651,Republican,85.96
Texas,San_Augustine__TX,910,25.5,2622,73.47,37,1.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3569,Republican,73.47
Texas,San_Jacinto__TX,2038,19.7,8059,77.92,246,2.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,10343,Republican,77.92
Texas,San_Patricio__TX,7871,36.35,13030,60.17,755,3.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,21656,Republican,60.17
Texas,San_Saba__TX,293,12.43,2025,85.91,39,1.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2357,Republican,85.91
Texas,Schleicher__TX,208,19.64,821,77.53,30,2.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1059,Republican,77.53
Texas,Scurry__TX,733,13.8,4410,83.02,169,3.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,5312,Republican,83.02
Texas,Shackelford__TX,103,6.85,1378,91.62,23,1.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1504,Republican,91.62
Texas,Shelby__TX,1758,19.35,7179,79.01,149,1.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,9086,Republican,79.01
Texas,Sherman__TX,96,10.27,807,86.31,32,3.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,935,Republican,86.31
Texas,Smith__TX,22300,26.31,58930,69.52,3538,4.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,84768,Republican,69.52
Texas,Somervell__TX,541,13.88,3206,82.27,150,3.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3897,Republican,82.27
Texas,Starr__TX,9289,79.12,2224,18.94,227,1.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,11740,Democrat,79.12
Texas,Stephens__TX,348,10.03,3034,87.44,88,2.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3470,Republican,87.44
Texas,Sterling__TX,70,11.06,549,86.73,14,2.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,633,Republican,86.73
Texas,Stonewall__TX,135,19.26,555,79.17,11,1.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,701,Republican,79.17
Texas,Sutton__TX,313,22.1,1075,75.92,28,1.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1416,Republican,75.92
Texas,Swisher__TX,462,20.96,1671,75.82,71,3.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2204,Republican,75.82
Texas,Tarrant__TX,288392,43.14,345921,51.74,34201,5.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,668514,Republican,51.74
Texas,Taylor__TX,10085,22.04,33250,72.66,2424,5.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,45759,Republican,72.66
Texas,Terrell__TX,140,31.96,288,65.75,10,2.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,438,Republican,65.75
Texas,Terry__TX,753,22.44,2459,73.29,143,4.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3355,Republican,73.29
Texas,Throckmorton__TX,84,10.4,715,88.49,9,1.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,808,Republican,88.49
Texas,Titus__TX,2597,27.57,6511,69.13,311,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,9419,Republican,69.13
Texas,Tom_Green__TX,9173,23.84,27494,71.45,1812,4.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,38479,Republican,71.45
Texas,Travis__TX,308260,65.77,127209,27.14,33251,7.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,468720,Democrat,65.77
Texas,Trinity__TX,1154,19.28,4737,79.15,94,1.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,5985,Republican,79.15
Texas,Tyler__TX,1248,15.57,6624,82.63,144,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,8016,Republican,82.63
Texas,Upshur__TX,2380,14.86,13209,82.49,424,2.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,16013,Republican,82.49
Texas,Upton__TX,286,21.23,1007,74.76,54,4.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1347,Republican,74.76
Texas,Uvalde__TX,3867,43.14,4835,53.94,262,2.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,8964,Republican,53.94
Texas,Val_Verde__TX,6964,51.14,5890,43.25,763,5.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,13617,Democrat,51.14
Texas,Van_Zandt__TX,2799,12.79,18473,84.39,618,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,21890,Republican,84.39
Texas,Victoria__TX,8866,28.3,21275,67.92,1183,3.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,31324,Republican,67.92
Texas,Walker__TX,6091,30.77,12884,65.08,821,4.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19796,Republican,65.08
Texas,Waller__TX,5748,34.25,10531,62.74,505,3.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,16784,Republican,62.74
Texas,Ward__TX,783,22.73,2547,73.93,115,3.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3445,Republican,73.93
Texas,Washington__TX,3382,22.8,10945,73.79,505,3.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,14832,Republican,73.79
Texas,Webb__TX,42307,73.47,12947,22.48,2331,4.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,57585,Democrat,73.47
Texas,Wharton__TX,4238,28.77,10149,68.89,345,2.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,14732,Republican,68.89
Texas,Wheeler__TX,194,8.41,2087,90.5,25,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2306,Republican,90.5
Texas,Wichita__TX,8770,23.01,27631,72.49,1718,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,38119,Republican,72.49
Texas,Wilbarger__TX,809,19.71,3166,77.13,130,3.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,4105,Republican,77.13
Texas,Willacy__TX,3422,67.16,1547,30.36,126,2.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,5095,Democrat,67.16
Texas,Williamson__TX,84468,41.27,104175,50.9,16016,7.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,204659,Republican,50.9
Texas,Wilson__TX,4790,24.7,13998,72.17,607,3.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,19395,Republican,72.17
Texas,Winkler__TX,420,22.39,1403,74.79,53,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,1876,Republican,74.79
Texas,Wise__TX,3412,13.77,20670,83.43,694,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,24776,Republican,83.43
Texas,Wood__TX,2630,14.04,15700,83.84,397,2.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,18727,Republican,83.84
Texas,Yoakum__TX,426,18.5,1797,78.03,80,3.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,2303,Republican,78.03
Texas,Young__TX,876,11.37,6601,85.65,230,2.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,7707,Republican,85.65
Texas,Zapata__TX,2063,65.66,1029,32.75,50,1.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3142,Democrat,65.66
Texas,Zavala__TX,2636,77.62,694,20.44,66,1.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,3396,Democrat,77.62
Utah,Beaver__UT,264,10.54,1838,73.37,22,0.88,36,1.44,10,0.4,0,0.0,0,0.0,0,0.0,12,0.48,323,12.89,2505,Republican,73.37
Utah,Box_Elder__UT,2282,11.48,12230,61.53,232,1.17,591,2.97,76,0.38,0,0.0,0,0.0,0,0.0,210,1.06,4257,21.42,19878,Republican,61.53
Utah,Cache__UT,8563,18.33,21139,45.25,692,1.48,1630,3.49,330,0.71,0,0.0,0,0.0,0,0.0,669,1.43,13695,29.31,46718,Republican,45.25
Utah,Carbon__UT,1717,21.47,5275,65.95,113,1.42,191,2.39,41,0.51,0,0.0,0,0.0,0,0.0,47,0.59,615,7.69,7999,Republican,65.95
Utah,Daggett__UT,77,16.14,331,69.39,4,0.84,17,3.56,0,0.0,0,0.0,0,0.0,0,0.0,4,0.84,44,9.22,477,Republican,69.39
Utah,Davis__UT,28776,20.51,62219,44.35,2421,1.72,5390,3.84,864,0.62,0,0.0,0,0.0,0,0.0,883,0.63,39735,28.32,140288,Republican,44.35
Utah,Duchesne__UT,500,7.16,5508,78.82,57,0.82,107,1.53,18,0.26,0,0.0,0,0.0,0,0.0,68,0.97,730,10.45,6988,Republican,78.82
Utah,Emery__UT,380,8.81,3425,79.37,59,1.37,71,1.65,3,0.07,0,0.0,0,0.0,0,0.0,15,0.35,362,8.39,4315,Republican,79.37
Utah,Garfield__UT,358,15.15,1606,67.96,33,1.39,61,2.58,16,0.68,0,0.0,0,0.0,0,0.0,3,0.13,286,12.1,2363,Republican,67.96
Utah,Grand__UT,1960,42.6,1975,42.93,86,1.87,180,3.91,109,2.37,0,0.0,0,0.0,0,0.0,10,0.22,281,6.11,4601,Republican,42.93
Utah,Iron__UT,2450,13.74,11561,64.84,253,1.41,540,3.03,102,0.57,0,0.0,0,0.0,0,0.0,173,0.97,2752,15.43,17831,Republican,64.84
Utah,Juab__UT,442,10.47,2827,66.97,60,1.42,72,1.71,14,0.33,0,0.0,0,0.0,0,0.0,44,1.04,762,18.05,4221,Republican,66.97
Utah,Kane__UT,741,20.94,2265,64.02,48,1.35,86,2.43,31,0.88,0,0.0,0,0.0,0,0.0,15,0.42,352,9.95,3538,Republican,64.02
Utah,Millard__UT,431,8.18,3860,73.26,46,0.86,108,2.05,6,0.11,0,0.0,0,0.0,0,0.0,99,1.88,719,13.65,5269,Republican,73.26
Utah,Morgan__UT,577,11.05,3188,61.05,38,0.73,142,2.72,11,0.21,0,0.0,0,0.0,0,0.0,68,1.3,1198,22.94,5222,Republican,61.05
Utah,Piute__UT,47,6.44,626,85.75,4,0.55,11,1.51,1,0.14,0,0.0,0,0.0,0,0.0,5,0.68,36,4.93,730,Republican,85.75
Utah,Rich__UT,104,9.3,797,71.29,11,0.99,21,1.88,1,0.09,0,0.0,0,0.0,0,0.0,10,0.89,174,15.56,1118,Republican,71.29
Utah,Salt_Lake__UT,175863,41.5,138043,32.58,6639,1.57,16306,3.85,4965,1.17,0,0.0,0,0.0,0,0.0,2047,0.48,79880,18.85,423743,Democrat,41.5
Utah,San_Juan__UT,2042,36.9,2645,47.8,104,1.88,165,2.98,47,0.85,0,0.0,0,0.0,0,0.0,45,0.81,486,8.78,5534,Republican,47.8
Utah,Sanpete__UT,1061,10.35,6673,65.12,120,1.17,186,1.82,30,0.29,0,0.0,0,0.0,0,0.0,139,1.36,2038,19.89,10247,Republican,65.12
Utah,Sevier__UT,695,7.99,6740,77.52,73,0.84,175,2.01,29,0.33,0,0.0,0,0.0,0,0.0,67,0.77,916,10.53,8695,Republican,77.52
Utah,Summit__UT,10503,50.29,7333,35.11,293,1.4,756,3.62,170,0.81,0,0.0,0,0.0,0,0.0,44,0.21,1786,8.55,20885,Democrat,50.29
Utah,Tooele__UT,4573,20.79,11169,50.79,202,0.92,783,3.56,182,0.83,0,0.0,0,0.0,0,0.0,191,0.87,4769,21.69,21992,Republican,50.79
Utah,Uintah__UT,995,7.73,9810,76.26,116,0.9,275,2.14,43,0.33,0,0.0,0,0.0,0,0.0,129,1.0,1496,11.63,12864,Republican,76.26
Utah,Utah__UT,28522,14.01,102182,50.18,2945,1.44,6437,3.16,1030,0.51,0,0.0,0,0.0,0,0.0,1994,0.98,60532,29.72,203642,Republican,50.18
Utah,Wasatch__UT,3063,24.97,6115,49.85,191,1.56,409,3.33,70,0.57,0,0.0,0,0.0,0,0.0,103,0.84,2315,18.87,12266,Republican,49.85
Utah,Washington__UT,10288,16.49,42650,68.38,646,1.04,1473,2.36,290,0.46,0,0.0,0,0.0,0,0.0,459,0.74,6565,10.53,62371,Republican,68.38
Utah,Wayne__UT,271,19.0,966,67.74,10,0.7,18,1.26,12,0.84,0,0.0,0,0.0,0,0.0,14,0.98,135,9.47,1426,Republican,67.74
Utah,Weber__UT,23131,26.89,40235,46.78,1416,1.64,3371,3.92,937,1.09,0,0.0,0,0.0,0,0.0,465,0.54,16451,19.13,86006,Republican,46.78
Vermont,Addison__VT,11219,58.95,5297,27.83,2515,13.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19031,Democrat,58.95
Vermont,Bennington__VT,9539,54.88,5925,34.09,1917,11.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17381,Democrat,54.88
Vermont,Caledonia__VT,6445,45.79,5534,39.32,2095,14.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14074,Democrat,45.79
Vermont,Chittenden__VT,54814,65.71,18601,22.3,10001,11.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83416,Democrat,65.71
Vermont,Essex__VT,1019,34.84,1506,51.49,400,13.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2925,Republican,51.49
Vermont,Franklin__VT,9351,43.67,8752,40.88,3308,15.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21411,Democrat,43.67
Vermont,Grand_Isle__VT,2094,50.96,1487,36.19,528,12.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4109,Democrat,50.96
Vermont,Lamoille__VT,7241,56.74,3570,27.97,1951,15.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12762,Democrat,56.74
Vermont,Orange__VT,7541,51.48,5007,34.18,2101,14.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14649,Democrat,51.48
Vermont,Orleans__VT,5185,43.04,5159,42.83,1702,14.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12046,Democrat,43.04
Vermont,Rutland__VT,13635,46.04,12479,42.14,3501,11.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29615,Democrat,46.04
Vermont,Washington__VT,18594,59.81,7993,25.71,4499,14.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31086,Democrat,59.81
Vermont,Windham__VT,14340,63.36,5454,24.1,2840,12.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22634,Democrat,63.36
Vermont,Windsor__VT,17556,58.66,8605,28.75,3767,12.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29928,Democrat,58.66
Virginia,Accomack__VA,6740,42.61,8583,54.26,495,3.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15818,Republican,54.26
Virginia,Albemarle__VA,33345,58.78,19259,33.95,4122,7.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56726,Democrat,58.78
Virginia,Alexandria__VA,57242,75.55,13285,17.53,5243,6.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75770,Democrat,75.55
Virginia,Alleghany__VA,2166,29.57,4874,66.54,285,3.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7325,Republican,66.54
Virginia,Amelia__VA,2128,30.23,4708,66.88,204,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7040,Republican,66.88
Virginia,Amherst__VA,5057,32.85,9719,63.13,620,4.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15396,Republican,63.13
Virginia,Appomattox__VA,2023,25.25,5715,71.34,273,3.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8011,Republican,71.34
Virginia,Arlington__VA,92016,75.82,20186,16.63,9154,7.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121356,Democrat,75.82
Virginia,Augusta__VA,8177,22.5,26163,71.99,2003,5.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36343,Republican,71.99
Virginia,Bath__VA,603,26.76,1548,68.71,102,4.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2253,Republican,68.71
Virginia,Bedford_Co___VA,9768,22.97,30659,72.1,2098,4.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42525,Republican,72.1
Virginia,Bland__VA,453,14.43,2573,81.97,113,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3139,Republican,81.97
Virginia,Botetourt__VA,4494,23.98,13375,71.38,870,4.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18739,Republican,71.38
Virginia,Bristol__VA,1835,26.09,4892,69.57,305,4.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7032,Republican,69.57
Virginia,Brunswick__VA,4481,58.43,3046,39.72,142,1.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7669,Democrat,58.43
Virginia,Buchanan__VA,1721,18.61,7296,78.9,230,2.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9247,Republican,78.9
Virginia,Buckingham__VA,3128,42.88,3950,54.15,217,2.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7295,Republican,54.15
Virginia,Buena_Vista__VA,693,28.79,1430,59.41,284,11.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2407,Republican,59.41
Virginia,Campbell__VA,6664,24.2,19551,71.0,1320,4.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27535,Republican,71.0
Virginia,Caroline__VA,6432,43.28,7147,48.09,1284,8.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14863,Republican,48.09
Virginia,Carroll__VA,2559,18.72,10663,78.01,446,3.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13668,Republican,78.01
Virginia,Charles_City__VA,2496,60.77,1476,35.94,135,3.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4107,Democrat,60.77
Virginia,Charlotte__VA,2155,37.1,3479,59.9,174,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5808,Republican,59.9
Virginia,Charlottesville__VA,17901,79.66,2960,13.17,1611,7.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22472,Democrat,79.66
Virginia,Chesapeake__VA,52627,46.69,54047,47.95,6031,5.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,112705,Republican,47.95
Virginia,Chesterfield__VA,81074,45.94,85045,48.19,10342,5.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,176461,Republican,48.19
Virginia,Clarke__VA,3051,37.15,4661,56.75,501,6.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8213,Republican,56.75
Virginia,Colonial_Heights__VA,2367,27.99,5681,67.18,409,4.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8457,Republican,67.18
Virginia,Covington__VA,914,38.37,1349,56.63,119,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2382,Republican,56.63
Virginia,Craig__VA,541,19.36,2140,76.59,113,4.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2794,Republican,76.59
Virginia,Culpeper__VA,7759,34.92,13349,60.08,1110,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22218,Republican,60.08
Virginia,Cumberland__VA,2036,41.5,2697,54.97,173,3.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4906,Republican,54.97
Virginia,Danville__VA,11059,58.35,7303,38.53,590,3.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18952,Democrat,58.35
Virginia,Dickenson__VA,1335,20.73,4932,76.58,173,2.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6440,Republican,76.58
Virginia,Dinwiddie__VA,5765,42.47,7447,54.86,363,2.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13575,Republican,54.86
Virginia,Emporia__VA,1530,64.64,789,33.33,48,2.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2367,Democrat,64.64
Virginia,Essex__VA,2542,47.0,2657,49.13,209,3.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5408,Republican,49.13
Virginia,Fairfax__VA,7367,61.24,3702,30.77,961,7.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12030,Democrat,61.24
Virginia,Fairfax_Co___VA,355133,64.43,157710,28.61,38340,6.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,551183,Democrat,64.43
Virginia,Falls_Church__VA,5819,75.02,1324,17.07,614,7.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7757,Democrat,75.02
Virginia,Fauquier__VA,12971,34.62,22127,59.06,2369,6.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37467,Republican,59.06
Virginia,Floyd__VA,2300,28.57,5293,65.74,458,5.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8051,Republican,65.74
Virginia,Fluvanna__VA,5760,42.36,7025,51.67,812,5.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13597,Republican,51.67
Virginia,Franklin__VA,2519,61.89,1421,34.91,130,3.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4070,Democrat,61.89
Virginia,Franklin_Co___VA,7257,26.91,18569,68.85,1145,4.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26971,Republican,68.85
Virginia,Frederick__VA,11932,29.51,26083,64.5,2425,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40440,Republican,64.5
Virginia,Fredericksburg__VA,6707,59.54,3744,33.24,813,7.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11264,Democrat,59.54
Virginia,Galax__VA,681,28.66,1603,67.47,92,3.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2376,Republican,67.47
Virginia,Giles__VA,1950,23.75,5910,71.97,352,4.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8212,Republican,71.97
Virginia,Gloucester__VA,5404,27.54,13096,66.75,1119,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19619,Republican,66.75
Virginia,Goochland__VA,4889,34.83,8384,59.73,764,5.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14037,Republican,59.73
Virginia,Grayson__VA,1407,19.31,5592,76.76,286,3.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7285,Republican,76.76
Virginia,Greene__VA,2924,30.43,5945,61.88,739,7.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9608,Republican,61.88
Virginia,Greensville__VA,2558,58.63,1737,39.81,68,1.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4363,Democrat,58.63
Virginia,Halifax__VA,6897,40.57,9704,57.08,400,2.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17001,Republican,57.08
Virginia,Hampton__VA,41312,66.25,17902,28.71,3142,5.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62356,Democrat,66.25
Virginia,Hanover__VA,19382,30.89,39630,63.15,3741,5.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62753,Republican,63.15
Virginia,Harrisonburg__VA,10212,56.76,6262,34.8,1519,8.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17993,Democrat,56.76
Virginia,Henrico__VA,93935,57.4,59857,36.58,9862,6.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,163654,Democrat,57.4
Virginia,Henry__VA,8198,34.01,15208,63.09,700,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24106,Republican,63.09
Virginia,Highland__VA,371,26.67,958,68.87,62,4.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1391,Republican,68.87
Virginia,Hopewell__VA,4724,52.44,3885,43.13,399,4.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9008,Democrat,52.44
Virginia,Isle_of_Wight__VA,7881,37.4,12204,57.91,990,4.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21075,Republican,57.91
