State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,All Others_Votes,All Others_Pct,Total_Votes,Winner,Winner_Pct
Georgia,Dodge__GA,2081,24.92,6249,74.84,20,0.24,0,0,8350,Republican,74.84
Georgia,Dooly__GA,1921,45.99,2243,53.7,13,0.31,0,0,4177,Republican,53.7
Georgia,Dougherty__GA,23831,70.4,9904,29.26,115,0.34,0,0,33850,Democrat,70.4
Georgia,Douglas__GA,46240,65.38,23996,33.93,485,0.69,0,0,70721,Democrat,65.38
Georgia,Early__GA,2158,44.23,2718,55.71,3,0.06,0,0,4879,Republican,55.71
Georgia,Echols__GA,127,8.83,1307,90.89,4,0.28,0,0,1438,Republican,90.89
Georgia,Effingham__GA,9144,25.23,26943,74.34,157,0.43,0,0,36244,Republican,74.34
Georgia,Elbert__GA,2700,28.16,6860,71.54,29,0.3,0,0,9589,Republican,71.54
Georgia,Emanuel__GA,2673,27.79,6919,71.93,27,0.28,0,0,9619,Republican,71.93
Georgia,Evans__GA,1214,28.61,3011,70.95,19,0.44,0,0,4244,Republican,70.95
Georgia,Fannin__GA,2807,17.44,13232,82.21,57,0.35,0,0,16096,Republican,82.21
Georgia,Fayette__GA,35822,48,38177,51.15,634,0.85,0,0,74633,Republican,51.15
Georgia,Floyd__GA,12862,28.75,31631,70.7,245,0.55,0,0,44738,Republican,70.7
Georgia,Forsyth__GA,45509,32.92,91281,66.03,1459,1.05,0,0,138249,Republican,66.03
Georgia,Franklin__GA,1647,13.57,10459,86.15,34,0.28,0,0,12140,Republican,86.15
Georgia,Fulton__GA,384752,71.88,144655,27.03,5831,1.09,0,0,535238,Democrat,71.88
Georgia,Gilmer__GA,3413,18.47,14976,81.03,92,0.5,0,0,18481,Republican,81.03
Georgia,Glascock__GA,133,7.96,1534,91.86,3,0.18,0,0,1670,Republican,91.86
Georgia,Glynn__GA,16144,36.76,27558,62.76,210,0.48,0,0,43912,Republican,62.76
Georgia,Gordon__GA,4982,18.05,22495,81.49,129,0.46,0,0,27606,Republican,81.49
Georgia,Grady__GA,3290,30.7,7385,68.9,43,0.4,0,0,10718,Republican,68.9
Georgia,Greene__GA,4514,35.3,8215,64.25,57,0.45,0,0,12786,Republican,64.25
Georgia,Gwinnett__GA,242507,57.65,173041,41.13,5133,1.22,0,0,420681,Democrat,57.65
Georgia,Habersham__GA,4036,17.34,19142,82.23,102,0.43,0,0,23280,Republican,82.23
Georgia,Hall__GA,28347,27.8,72991,71.58,635,0.62,0,0,101973,Republican,71.58
Georgia,Hancock__GA,2864,67.55,1364,32.17,12,0.28,0,0,4240,Democrat,67.55
Georgia,Haralson__GA,2065,12.62,14239,87.01,60,0.37,0,0,16364,Republican,87.01
Georgia,Harris__GA,5976,26.73,16283,72.84,94,0.43,0,0,22353,Republican,72.84
Georgia,Hart__GA,3210,22.4,11064,77.2,57,0.4,0,0,14331,Republican,77.2
Georgia,Heard__GA,859,13.83,5335,85.91,16,0.26,0,0,6210,Republican,85.91
Georgia,Henry__GA,83253,64.52,44982,34.86,799,0.62,0,0,129034,Democrat,64.52
Georgia,Houston__GA,35907,44.05,45090,55.32,517,0.63,0,0,81514,Republican,55.32
Georgia,Irwin__GA,986,22.71,3340,76.92,16,0.37,0,0,4342,Republican,76.92
Georgia,Jackson__GA,10472,22.17,36497,77.25,274,0.58,0,0,47243,Republican,77.25
Georgia,Jasper__GA,1881,20.63,7203,79,34,0.37,0,0,9118,Republican,79
Georgia,Jeff_Davis__GA,924,15.74,4935,84.04,13,0.22,0,0,5872,Republican,84.04
Georgia,Jefferson__GA,3674,49.23,3765,50.45,24,0.32,0,0,7463,Republican,50.45
Georgia,Jenkins__GA,1179,34.58,2217,65.03,13,0.39,0,0,3409,Republican,65.03
Georgia,Johnson__GA,1066,26.76,2913,73.12,5,0.12,0,0,3984,Republican,73.12
Georgia,Jones__GA,4959,30.82,11079,68.85,54,0.33,0,0,16092,Republican,68.85
Georgia,Lamar__GA,2797,26.86,7575,72.75,41,0.39,0,0,10413,Republican,72.75
Georgia,Lanier__GA,995,26.63,2726,72.97,15,0.4,0,0,3736,Republican,72.97
Georgia,Laurens__GA,7820,33.49,15460,66.2,72,0.31,0,0,23352,Republican,66.2
Georgia,Lee__GA,4957,28.03,12655,71.57,71,0.4,0,0,17683,Republican,71.57
Georgia,Liberty__GA,13459,58.45,9441,41,128,0.55,0,0,23028,Democrat,58.45
Georgia,Lincoln__GA,1351,27.4,3559,72.18,21,0.42,0,0,4931,Republican,72.18
Georgia,Long__GA,2476,35.09,4557,64.58,23,0.33,0,0,7056,Republican,64.58
Georgia,Lowndes__GA,19487,40.77,28081,58.75,227,0.48,0,0,47795,Republican,58.75
Georgia,Lumpkin__GA,3356,18.85,14339,80.52,113,0.63,0,0,17808,Republican,80.52
Georgia,Macon__GA,2755,58.79,1916,40.89,15,0.32,0,0,4686,Democrat,58.79
Georgia,Madison__GA,3753,22.36,12951,77.15,83,0.49,0,0,16787,Republican,77.15
Georgia,Marion__GA,1253,34.6,2348,64.84,20,0.55,0,0,3621,Republican,64.84
Georgia,McDuffie__GA,3937,37.36,6562,62.28,38,0.36,0,0,10537,Republican,62.28
Georgia,McIntosh__GA,2628,35.48,4747,64.08,33,0.44,0,0,7408,Republican,64.08
Georgia,Meriwether__GA,4373,37.1,7375,62.56,40,0.34,0,0,11788,Republican,62.56
Georgia,Miller__GA,670,24.6,2045,75.07,9,0.33,0,0,2724,Republican,75.07
Georgia,Mitchell__GA,3701,41.69,5150,58.02,26,0.29,0,0,8877,Republican,58.02
Georgia,Monroe__GA,4689,26.49,12954,73.17,61,0.34,0,0,17704,Republican,73.17
Georgia,Montgomery__GA,927,23.33,3033,76.34,13,0.33,0,0,3973,Republican,76.34
Georgia,Morgan__GA,3533,26.8,9589,72.75,59,0.45,0,0,13181,Republican,72.75
Georgia,Murray__GA,2459,14.08,14965,85.67,44,0.25,0,0,17468,Republican,85.67
Georgia,Muscogee__GA,49413,61.39,30616,38.04,462,0.57,0,0,80491,Democrat,61.39
Georgia,Newton__GA,33839,57.3,24893,42.16,319,0.54,0,0,59051,Democrat,57.3
Georgia,Oconee__GA,8620,31.59,18424,67.52,243,0.89,0,0,27287,Republican,67.52
Georgia,Oglethorpe__GA,2515,28.51,6255,70.9,52,0.59,0,0,8822,Republican,70.9
Georgia,Paulding__GA,35802,37.61,58769,61.73,625,0.66,0,0,95196,Republican,61.73
Georgia,Peach__GA,6293,46.77,7104,52.8,57,0.43,0,0,13454,Republican,52.8
Georgia,Pickens__GA,3522,16.84,17281,82.62,112,0.54,0,0,20915,Republican,82.62
Georgia,Pierce__GA,1089,11.16,8655,88.67,17,0.17,0,0,9761,Republican,88.67
Georgia,Pike__GA,1648,13.13,10864,86.57,37,0.3,0,0,12549,Republican,86.57
Georgia,Polk__GA,3749,19.56,15352,80.08,70,0.36,0,0,19171,Republican,80.08
Georgia,Pulaski__GA,1281,29.54,3036,70.02,19,0.44,0,0,4336,Republican,70.02
Georgia,Putnam__GA,3696,28.7,9136,70.95,45,0.35,0,0,12877,Republican,70.95
Georgia,Quitman__GA,480,42.11,656,57.54,4,0.35,0,0,1140,Republican,57.54
Georgia,Rabun__GA,2222,21.32,8151,78.2,50,0.48,0,0,10423,Republican,78.2
Georgia,Randolph__GA,1601,53.55,1373,45.92,16,0.53,0,0,2990,Democrat,53.55
Georgia,Richmond__GA,56657,67.79,26472,31.67,449,0.54,0,0,83578,Democrat,67.79
Georgia,Rockdale__GA,33165,73.44,11711,25.93,284,0.63,0,0,45160,Democrat,73.44
Georgia,Schley__GA,453,18.66,1970,81.14,5,0.2,0,0,2428,Republican,81.14
Georgia,Screven__GA,2581,37.3,4325,62.5,14,0.2,0,0,6920,Republican,62.5
Georgia,Seminole__GA,1191,29.72,2811,70.15,5,0.13,0,0,4007,Republican,70.15
Georgia,Spalding__GA,13679,41.4,19184,58.07,175,0.53,0,0,33038,Republican,58.07
Georgia,Stephens__GA,2404,18.35,10632,81.17,63,0.48,0,0,13099,Republican,81.17
Georgia,Stewart__GA,1177,58.04,847,41.77,4,0.19,0,0,2028,Democrat,58.04
Georgia,Sumter__GA,6136,50.93,5869,48.71,44,0.36,0,0,12049,Democrat,50.93
Georgia,Talbot__GA,1888,55.87,1483,43.89,8,0.24,0,0,3379,Democrat,55.87
Georgia,Taliaferro__GA,507,57.35,375,42.42,2,0.23,0,0,884,Democrat,57.35
Georgia,Tattnall__GA,1967,23.11,6515,76.54,30,0.35,0,0,8512,Republican,76.54
Georgia,Taylor__GA,1366,34.3,2600,65.29,16,0.41,0,0,3982,Republican,65.29
Georgia,Telfair__GA,1274,30.23,2930,69.53,10,0.24,0,0,4214,Republican,69.53
Georgia,Terrell__GA,2253,51.9,2075,47.8,13,0.3,0,0,4341,Democrat,51.9
Georgia,Thomas__GA,8347,37.8,13670,61.91,63,0.29,0,0,22080,Republican,61.91
Georgia,Tift__GA,5438,32.01,11496,67.67,55,0.32,0,0,16989,Republican,67.67
Georgia,Toombs__GA,2674,24.51,8208,75.22,30,0.27,0,0,10912,Republican,75.22
Georgia,Towns__GA,1649,18.66,7155,80.96,34,0.38,0,0,8838,Republican,80.96
Georgia,Treutlen__GA,864,27.68,2250,72.09,7,0.23,0,0,3121,Republican,72.09
Georgia,Troup__GA,11757,37.56,19392,61.95,155,0.49,0,0,31304,Republican,61.95
Georgia,Turner__GA,1365,35.61,2457,64.1,11,0.29,0,0,3833,Republican,64.1
Georgia,Twiggs__GA,1895,42.53,2549,57.2,12,0.27,0,0,4456,Republican,57.2
Georgia,Union__GA,3309,18.51,14477,80.97,94,0.52,0,0,17880,Republican,80.97
Georgia,Upson__GA,4098,30,9528,69.74,36,0.26,0,0,13662,Republican,69.74
Georgia,Walker__GA,6436,20.06,25462,79.36,188,0.58,0,0,32086,Republican,79.36
Georgia,Walton__GA,15605,26.73,42407,72.64,364,0.63,0,0,58376,Republican,72.64
Georgia,Ware__GA,4068,28.27,10279,71.42,45,0.31,0,0,14392,Republican,71.42
Georgia,Warren__GA,1354,52.24,1232,47.53,6,0.23,0,0,2592,Democrat,52.24
Georgia,Washington__GA,4643,48.91,4824,50.82,26,0.27,0,0,9493,Republican,50.82
Georgia,Wayne__GA,2708,19.97,10811,79.72,42,0.31,0,0,13561,Republican,79.72
Georgia,Webster__GA,544,40.72,790,59.13,2,0.15,0,0,1336,Republican,59.13
Georgia,Wheeler__GA,622,27.33,1648,72.41,6,0.26,0,0,2276,Republican,72.41
Georgia,White__GA,2609,15.51,14136,84.02,80,0.47,0,0,16825,Republican,84.02
Georgia,Whitfield__GA,10953,27.5,28655,71.95,220,0.55,0,0,39828,Republican,71.95
Georgia,Wilcox__GA,847,25.31,2493,74.48,7,0.21,0,0,3347,Republican,74.48
Georgia,Wilkes__GA,2112,41.43,2971,58.28,15,0.29,0,0,5098,Republican,58.28
Georgia,Wilkinson__GA,2012,40.99,2888,58.84,8,0.17,0,0,4908,Republican,58.84
Georgia,Worth__GA,2300,24.71,6991,75.1,18,0.19,0,0,9309,Republican,75.1
Hawaii,Hawaii__HI,52163,62.98,28748,34.71,1912,2.31,0,0,82823,Democrat,62.98
Hawaii,Honolulu__HI,204301,59.93,130489,38.28,6131,1.79,0,0,340921,Democrat,59.93
Hawaii,Kalawao__HI,15,83.33,3,16.67,0,0,0,0,18,Democrat,83.33
Hawaii,Kauai__HI,17675,58.79,11803,39.26,586,1.95,0,0,30064,Democrat,58.79
Hawaii,Maui__HI,38890,61.85,22618,35.97,1367,2.17,0,0,62875,Democrat,61.85
Idaho,Ada__ID,116116,43.1,143759,53.36,9558,3.54,0,0,267419,Republican,53.36
Idaho,Adams__ID,577,21.52,2037,75.98,67,2.5,0,0,2681,Republican,75.98
Idaho,Bannock__ID,14306,35.79,24329,60.86,1341,3.35,0,0,39976,Republican,60.86
Idaho,Bear_Lake__ID,346,10.41,2908,87.46,71,2.13,0,0,3325,Republican,87.46
Idaho,Benewah__ID,935,18.17,4094,79.57,116,2.26,0,0,5145,Republican,79.57
Idaho,Bingham__ID,3878,18.78,16188,78.39,585,2.83,0,0,20651,Republican,78.39
Idaho,Blaine__ID,8424,64.36,4281,32.71,384,2.93,0,0,13089,Democrat,64.36
Idaho,Boise__ID,1065,21.69,3727,75.91,118,2.4,0,0,4910,Republican,75.91
Idaho,Bonner__ID,7650,25.75,21352,71.87,708,2.38,0,0,29710,Republican,71.87
Idaho,Bonneville__ID,14458,25.62,40053,70.97,1925,3.41,0,0,56436,Republican,70.97
Idaho,Boundary__ID,1145,16.1,5794,81.49,171,2.41,0,0,7110,Republican,81.49
Idaho,Butte__ID,185,12.38,1268,84.87,41,2.75,0,0,1494,Republican,84.87
Idaho,Camas__ID,153,21.02,547,75.14,28,3.84,0,0,728,Republican,75.14
Idaho,Canyon__ID,25669,25.41,72755,72.01,2606,2.58,0,0,101030,Republican,72.01
Idaho,Caribou__ID,445,12.88,2906,84.09,105,3.03,0,0,3456,Republican,84.09
