State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Gary Johnson Libertarian_Votes,Gary Johnson Libertarian_Pct,Charles Baldwin Reform_Votes,Charles Baldwin Reform_Pct,Gary Johnson [ 21 ] Libertarian_Votes,Gary Johnson [ 21 ] Libertarian_Pct,Jill Stein [ 21 ] Green_Votes,Jill Stein [ 21 ] Green_Pct,Jill Stein Green_Votes,Jill Stein Green_Pct,Virgil Goode Constitution_Votes,Virgil Goode Constitution_Pct,Total_Votes,Winner,Winner_Pct
Iowa,Guthrie__IA,2569,43.63,3171,53.86,148,2.51,,,,,,,,,,,,,5888,Republican,53.86
Iowa,Hamilton__IA,3782,47.71,3991,50.35,154,1.94,,,,,,,,,,,,,7927,Republican,50.35
Iowa,Hancock__IA,2521,42.55,3317,55.98,87,1.47,,,,,,,,,,,,,5925,Republican,55.98
Iowa,Hardin__IA,4075,45.8,4670,52.48,153,1.72,,,,,,,,,,,,,8898,Republican,52.48
Iowa,Harrison__IA,3136,42.83,4065,55.52,121,1.65,,,,,,,,,,,,,7322,Republican,55.52
Iowa,Henry__IA,4460,45.99,5035,51.92,202,2.09,,,,,,,,,,,,,9697,Republican,51.92
Iowa,Howard__IA,2768,59.59,1795,38.64,82,1.77,,,,,,,,,,,,,4645,Democrat,59.59
Iowa,Humboldt__IA,1972,38.23,3099,60.08,87,1.69,,,,,,,,,,,,,5158,Republican,60.08
Iowa,Ida__IA,1321,36.06,2286,62.41,56,1.53,,,,,,,,,,,,,3663,Republican,62.41
Iowa,Iowa__IA,4144,46.74,4569,51.53,153,1.73,,,,,,,,,,,,,8866,Republican,51.53
Iowa,Jackson__IA,5907,57.67,4177,40.78,158,1.55,,,,,,,,,,,,,10242,Democrat,57.67
Iowa,Jasper__IA,10257,52.56,8877,45.49,381,1.95,,,,,,,,,,,,,19515,Democrat,52.56
Iowa,Jefferson__IA,4798,56.25,3436,40.28,296,3.47,,,,,,,,,,,,,8530,Democrat,56.25
Iowa,Johnson__IA,50666,66.69,23698,31.19,1613,2.12,,,,,,,,,,,,,75977,Democrat,66.69
Iowa,Jones__IA,5534,52.96,4721,45.18,194,1.86,,,,,,,,,,,,,10449,Democrat,52.96
Iowa,Keokuk__IA,2303,43.73,2843,53.99,120,2.28,,,,,,,,,,,,,5266,Republican,53.99
Iowa,Kossuth__IA,3850,43.15,4937,55.33,136,1.52,,,,,,,,,,,,,8923,Republican,55.33
Iowa,Lee__IA,10714,56.65,7785,41.17,412,2.18,,,,,,,,,,,,,18911,Democrat,56.65
Iowa,Linn__IA,68581,57.9,47622,40.2,2250,1.9,,,,,,,,,,,,,118453,Democrat,57.9
Iowa,Louisa__IA,2452,49.36,2420,48.71,96,1.93,,,,,,,,,,,,,4968,Democrat,49.36
Iowa,Lucas__IA,1987,45.96,2254,52.14,82,1.9,,,,,,,,,,,,,4323,Republican,52.14
Iowa,Lyon__IA,1423,21.86,4978,76.48,108,1.66,,,,,,,,,,,,,6509,Republican,76.48
Iowa,Madison__IA,3630,42.92,4638,54.84,190,2.24,,,,,,,,,,,,,8458,Republican,54.84
Iowa,Mahaska__IA,4213,38.71,6448,59.25,222,2.04,,,,,,,,,,,,,10883,Republican,59.25
Iowa,Marion__IA,7507,42.44,9828,55.57,352,1.99,,,,,,,,,,,,,17687,Republican,55.57
Iowa,Marshall__IA,10257,53.8,8472,44.44,335,1.76,,,,,,,,,,,,,19064,Democrat,53.8
Iowa,Mills__IA,2848,39.49,4216,58.46,148,2.05,,,,,,,,,,,,,7212,Republican,58.46
Iowa,Mitchell__IA,2831,50.68,2643,47.31,112,2.01,,,,,,,,,,,,,5586,Democrat,50.68
Iowa,Monona__IA,2101,44.31,2557,53.92,84,1.77,,,,,,,,,,,,,4742,Republican,53.92
Iowa,Monroe__IA,1731,45.2,2026,52.9,73,1.9,,,,,,,,,,,,,3830,Republican,52.9
Iowa,Montgomery__IA,1922,38.25,3001,59.72,102,2.03,,,,,,,,,,,,,5025,Republican,59.72
Iowa,Muscatine__IA,11323,57,8168,41.12,374,1.88,,,,,,,,,,,,,19865,Democrat,57
Iowa,O_Brien__IA,1969,26.82,5266,71.73,106,1.45,,,,,,,,,,,,,7341,Republican,71.73
Iowa,Osceola__IA,912,28.55,2230,69.82,52,1.63,,,,,,,,,,,,,3194,Republican,69.82
Iowa,Page__IA,2613,36.91,4348,61.42,118,1.67,,,,,,,,,,,,,7079,Republican,61.42
Iowa,Palo_Alto__IA,2139,43.77,2660,54.43,88,1.8,,,,,,,,,,,,,4887,Republican,54.43
Iowa,Plymouth__IA,4164,32.15,8597,66.39,189,1.46,,,,,,,,,,,,,12950,Republican,66.39
Iowa,Pocahontas__IA,1523,37.77,2396,59.42,113,2.81,,,,,,,,,,,,,4032,Republican,59.42
Iowa,Polk__IA,128465,56.13,96096,41.98,4321,1.89,,,,,,,,,,,,,228882,Democrat,56.13
Iowa,Pottawattamie__IA,19644,46.44,21860,51.68,797,1.88,,,,,,,,,,,,,42301,Republican,51.68
Iowa,Poweshiek__IA,5357,53.7,4424,44.35,194,1.95,,,,,,,,,,,,,9975,Democrat,53.7
Iowa,Ringgold__IA,1186,45.63,1368,52.64,45,1.73,,,,,,,,,,,,,2599,Republican,52.64
Iowa,Sac__IA,2122,40.11,3094,58.48,75,1.41,,,,,,,,,,,,,5291,Republican,58.48
Iowa,Scott__IA,50652,56.12,38251,42.38,1360,1.5,,,,,,,,,,,,,90263,Democrat,56.12
Iowa,Shelby__IA,2469,38.08,3911,60.33,103,1.59,,,,,,,,,,,,,6483,Republican,60.33
Iowa,Sioux__IA,2700,15.6,14407,83.24,201,1.16,,,,,,,,,,,,,17308,Republican,83.24
Iowa,Story__IA,26192,55.55,19668,41.71,1290,2.74,,,,,,,,,,,,,47150,Democrat,55.55
Iowa,Tama__IA,4768,52.88,4098,45.45,151,1.67,,,,,,,,,,,,,9017,Democrat,52.88
Iowa,Taylor__IA,1262,42.14,1683,56.19,50,1.67,,,,,,,,,,,,,2995,Republican,56.19
Iowa,Union__IA,3043,51.08,2813,47.22,101,1.7,,,,,,,,,,,,,5957,Democrat,51.08
Iowa,Van_Buren__IA,1402,39.28,2064,57.83,103,2.89,,,,,,,,,,,,,3569,Republican,57.83
Iowa,Wapello__IA,8663,54.93,6789,43.05,318,2.02,,,,,,,,,,,,,15770,Democrat,54.93
Iowa,Warren__IA,12551,48.14,13052,50.06,469,1.8,,,,,,,,,,,,,26072,Republican,50.06
Iowa,Washington__IA,5115,46.48,5562,50.55,327,2.97,,,,,,,,,,,,,11004,Republican,50.55
Iowa,Wayne__IA,1251,43.14,1583,54.59,66,2.27,,,,,,,,,,,,,2900,Republican,54.59
Iowa,Webster__IA,9537,52.14,8469,46.3,286,1.56,,,,,,,,,,,,,18292,Democrat,52.14
Iowa,Winnebago__IA,2903,49.05,2906,49.1,109,1.85,,,,,,,,,,,,,5918,Republican,49.1
Iowa,Winneshiek__IA,6256,56.44,4622,41.7,206,1.86,,,,,,,,,,,,,11084,Democrat,56.44
Iowa,Woodbury__IA,22302,49.54,21841,48.52,876,1.94,,,,,,,,,,,,,45019,Democrat,49.54
Iowa,Worth__IA,2350,56.33,1744,41.8,78,1.87,,,,,,,,,,,,,4172,Democrat,56.33
Iowa,Wright__IA,2836,45.17,3349,53.35,93,1.48,,,,,,,,,,,,,6278,Republican,53.35
Kansas,Allen__KS,1869,35.2,3316,62.45,7,0.13,75,1.41,43,0.81,,,,,,,,,5310,Republican,62.45
Kansas,Anderson__KS,944,28.48,2276,68.66,3,0.09,74,2.23,18,0.54,,,,,,,,,3315,Republican,68.66
Kansas,Atchison__KS,2567,38.46,3917,58.69,7,0.1,148,2.22,35,0.52,,,,,,,,,6674,Republican,58.69
Kansas,Barber__KS,482,20.83,1772,76.58,2,0.09,42,1.82,16,0.69,,,,,,,,,2314,Republican,76.58
Kansas,Barton__KS,2297,22.21,7874,76.14,1,0.01,123,1.19,46,0.44,,,,,,,,,10341,Republican,76.14
Kansas,Bourbon__KS,1996,31.92,4102,65.59,6,0.1,110,1.76,40,0.64,,,,,,,,,6254,Republican,65.59
Kansas,Brown__KS,1076,26.95,2829,70.85,0,0,64,1.6,24,0.6,,,,,,,,,3993,Republican,70.85
Kansas,Butler__KS,7282,27.92,18157,69.61,68,0.26,459,1.76,119,0.46,,,,,,,,,26085,Republican,69.61
Kansas,Chase__KS,358,28.17,875,68.84,3,0.24,27,2.12,8,0.63,,,,,,,,,1271,Republican,68.84
Kansas,Chautauqua__KS,280,17.18,1304,80,0,0,34,2.09,12,0.74,,,,,,,,,1630,Republican,80
Kansas,Cherokee__KS,2930,34.19,5456,63.66,0,0,145,1.69,40,0.47,,,,,,,,,8571,Republican,63.66
Kansas,Cheyenne__KS,233,16.34,1159,81.28,0,0,25,1.75,9,0.63,,,,,,,,,1426,Republican,81.28
Kansas,Clark__KS,174,17.11,805,79.15,0,0,24,2.36,14,1.38,,,,,,,,,1017,Republican,79.15
Kansas,Clay__KS,834,22.63,2788,75.64,0,0,45,1.22,19,0.52,,,,,,,,,3686,Republican,75.64
Kansas,Cloud__KS,974,24,2954,72.79,4,0.1,106,2.61,20,0.49,,,,,,,,,4058,Republican,72.79
Kansas,Coffey__KS,898,22.99,2903,74.32,4,0.1,81,2.07,20,0.51,,,,,,,,,3906,Republican,74.32
Kansas,Comanche__KS,143,15.41,767,82.65,0,0,16,1.72,2,0.22,,,,,,,,,928,Republican,82.65
Kansas,Cowley__KS,4319,33.98,8081,63.58,5,0.04,225,1.77,80,0.63,,,,,,,,,12710,Republican,63.58
Kansas,Crawford__KS,6826,45.39,7708,51.25,115,0.76,320,2.13,71,0.47,,,,,,,,,15040,Republican,51.25
Kansas,Decatur__KS,266,17.36,1218,79.5,0,0,42,2.74,6,0.39,,,,,,,,,1532,Republican,79.5
Kansas,Dickinson__KS,2020,25.12,5832,72.52,3,0.04,149,1.85,38,0.47,,,,,,,,,8042,Republican,72.52
Kansas,Doniphan__KS,902,26.51,2414,70.94,0,0,63,1.85,24,0.71,,,,,,,,,3403,Republican,70.94
Kansas,Douglas__KS,29267,60.39,17401,35.91,503,1.04,1131,2.33,162,0.33,,,,,,,,,48464,Democrat,60.39
Kansas,Edwards__KS,298,21.52,1059,76.46,0,0,20,1.44,8,0.58,,,,,,,,,1385,Republican,76.46
Kansas,Elk__KS,281,20.53,1049,76.63,0,0,32,2.34,7,0.51,,,,,,,,,1369,Republican,76.63
Kansas,Ellis__KS,3057,26.1,8399,71.7,9,0.08,201,1.72,48,0.41,,,,,,,,,11714,Republican,71.7
Kansas,Ellsworth__KS,702,25.88,1930,71.17,2,0.07,60,2.21,18,0.66,,,,,,,,,2712,Republican,71.17
Kansas,Finney__KS,2682,29.52,6219,68.46,1,0.01,138,1.52,44,0.48,,,,,,,,,9084,Republican,68.46
Kansas,Ford__KS,2600,31.09,5602,66.99,0,0,117,1.4,43,0.51,,,,,,,,,8362,Republican,66.99
Kansas,Franklin__KS,3694,33.61,6984,63.55,6,0.05,221,2.01,85,0.77,,,,,,,,,10990,Republican,63.55
Kansas,Geary__KS,3332,42.47,4372,55.73,7,0.09,105,1.34,29,0.37,,,,,,,,,7845,Republican,55.73
Kansas,Gove__KS,176,12.73,1168,84.45,0,0,23,1.66,16,1.16,,,,,,,,,1383,Republican,84.45
Kansas,Graham__KS,256,19.1,1056,78.81,1,0.07,17,1.27,10,0.75,,,,,,,,,1340,Republican,78.81
Kansas,Grant__KS,456,19.77,1811,78.53,2,0.09,25,1.08,12,0.52,,,,,,,,,2306,Republican,78.53
Kansas,Gray__KS,324,16.55,1603,81.87,2,0.1,23,1.17,6,0.31,,,,,,,,,1958,Republican,81.87
Kansas,Greeley__KS,113,16.87,543,81.04,0,0,12,1.79,2,0.3,,,,,,,,,670,Republican,81.04
Kansas,Greenwood__KS,478,22.52,1590,74.89,0,0,43,2.03,12,0.57,,,,,,,,,2123,Republican,74.89
Kansas,Hamilton__KS,163,18.59,693,79.02,0,0,17,1.94,4,0.46,,,,,,,,,877,Republican,79.02
Kansas,Harper__KS,550,23.02,1759,73.63,4,0.17,59,2.47,17,0.71,,,,,,,,,2389,Republican,73.63
Kansas,Harvey__KS,5373,37.59,8588,60.08,30,0.21,235,1.64,68,0.48,,,,,,,,,14294,Republican,60.08
Kansas,Haskell__KS,215,15.4,1159,83.02,0,0,18,1.29,4,0.29,,,,,,,,,1396,Republican,83.02
Kansas,Hodgeman__KS,179,16.89,868,81.89,0,0,7,0.66,6,0.57,,,,,,,,,1060,Republican,81.89
Kansas,Jackson__KS,1901,34.18,3527,63.42,0,0,106,1.91,27,0.49,,,,,,,,,5561,Republican,63.42
Kansas,Jefferson__KS,2977,37.15,4827,60.24,4,0.05,167,2.08,38,0.47,,,,,,,,,8013,Republican,60.24
Kansas,Jewell__KS,229,15.3,1235,82.5,0,0,21,1.4,12,0.8,,,,,,,,,1497,Republican,82.5
Kansas,Johnson__KS,110526,40.18,158401,57.58,946,0.35,4590,1.67,611,0.22,,,,,,,,,275074,Republican,57.58
Kansas,Kearny__KS,268,19.34,1097,79.15,0,0,16,1.15,5,0.36,,,,,,,,,1386,Republican,79.15
Kansas,Kingman__KS,733,22.69,2397,74.19,4,0.12,70,2.17,27,0.84,,,,,,,,,3231,Republican,74.19
Kansas,Kiowa__KS,163,14.25,976,85.31,2,0.17,1,0.09,2,0.17,,,,,,,,,1144,Republican,85.31
Kansas,Labette__KS,3117,38.78,4742,59,10,0.12,121,1.51,47,0.58,,,,,,,,,8037,Republican,59
Kansas,Lane__KS,172,18.53,739,79.63,0,0,10,1.08,7,0.75,,,,,,,,,928,Republican,79.63
Kansas,Leavenworth__KS,11357,39.05,17059,58.65,19,0.07,494,1.7,156,0.54,,,,,,,,,29085,Republican,58.65
Kansas,Lincoln__KS,289,19.49,1165,78.56,0,0,18,1.21,11,0.74,,,,,,,,,1483,Republican,78.56
Kansas,Linn__KS,1170,26.19,3177,71.12,3,0.07,77,1.72,40,0.9,,,,,,,,,4467,Republican,71.12
Kansas,Logan__KS,197,14.59,1126,83.41,0,0,15,1.11,12,0.89,,,,,,,,,1350,Republican,83.41
Kansas,Lyon__KS,5111,43.04,6470,54.48,3,0.03,226,1.9,65,0.55,,,,,,,,,11875,Republican,54.48
Kansas,Marion__KS,1385,25.61,3889,71.9,3,0.06,80,1.48,52,0.96,,,,,,,,,5409,Republican,71.9
Kansas,Marshall__KS,1469,30.78,3195,66.94,0,0,80,1.68,29,0.61,,,,,,,,,4773,Republican,66.94
Kansas,McPherson__KS,3449,28.05,8545,69.49,19,0.15,212,1.72,72,0.59,,,,,,,,,12297,Republican,69.49
Kansas,Meade__KS,258,15.1,1428,83.56,0,0,18,1.05,5,0.29,,,,,,,,,1709,Republican,83.56
Kansas,Miami__KS,4712,31.72,9858,66.36,4,0.03,213,1.43,69,0.46,,,,,,,,,14856,Republican,66.36
Kansas,Mitchell__KS,584,19.7,2327,78.48,0,0,16,0.54,38,1.28,,,,,,,,,2965,Republican,78.48
Kansas,Montgomery__KS,3501,28.2,8630,69.5,5,0.04,200,1.61,81,0.65,,,,,,,,,12417,Republican,69.5
Kansas,Morris__KS,718,28.02,1773,69.2,0,0,51,1.99,20,0.78,,,,,,,,,2562,Republican,69.2
Kansas,Morton__KS,189,14.79,1072,83.88,0,0,10,0.78,7,0.55,,,,,,,,,1278,Republican,83.88
Kansas,Nemaha__KS,1000,19.9,3930,78.19,1,0.02,54,1.07,41,0.82,,,,,,,,,5026,Republican,78.19
Kansas,Neosho__KS,2050,31.64,4272,65.93,1,0.02,102,1.57,55,0.85,,,,,,,,,6480,Republican,65.93
Kansas,Ness__KS,218,15.1,1209,83.73,0,0,12,0.83,5,0.35,,,,,,,,,1444,Republican,83.73
Kansas,Norton__KS,398,17.12,1878,80.77,1,0.04,35,1.51,13,0.56,,,,,,,,,2325,Republican,80.77
Kansas,Osage__KS,2268,32.84,4427,64.1,0,0,167,2.42,44,0.64,,,,,,,,,6906,Republican,64.1
Kansas,Osborne__KS,324,17.63,1479,80.47,0,0,21,1.14,14,0.76,,,,,,,,,1838,Republican,80.47
Kansas,Ottawa__KS,558,19.02,2295,78.25,0,0,65,2.22,15,0.51,,,,,,,,,2933,Republican,78.25
Kansas,Pawnee__KS,718,27.53,1836,70.4,1,0.04,40,1.53,13,0.5,,,,,,,,,2608,Republican,70.4
Kansas,Phillips__KS,382,14.89,2135,83.24,1,0.04,36,1.4,11,0.43,,,,,,,,,2565,Republican,83.24
Kansas,Pottawatomie__KS,2335,24.63,6804,71.78,12,0.13,193,2.04,135,1.42,,,,,,,,,9479,Republican,71.78
Kansas,Pratt__KS,980,25.78,2771,72.9,1,0.03,42,1.1,7,0.18,,,,,,,,,3801,Republican,72.9
Kansas,Rawlins__KS,190,13.16,1223,84.7,0,0,27,1.87,4,0.28,,,,,,,,,1444,Republican,84.7
Kansas,Reno__KS,8085,33.11,15718,64.36,23,0.09,440,1.8,156,0.64,,,,,,,,,24422,Republican,64.36
Kansas,Republic__KS,477,17.76,2134,79.45,0,0,50,1.86,25,0.93,,,,,,,,,2686,Republican,79.45
Kansas,Rice__KS,911,24.75,2676,72.7,0,0,65,1.77,29,0.79,,,,,,,,,3681,Republican,72.7
Kansas,Riley__KS,8977,42.54,11507,54.53,56,0.27,488,2.31,73,0.35,,,,,,,,,21101,Republican,54.53
Kansas,Rooks__KS,361,14.67,2038,82.85,1,0.04,45,1.83,15,0.61,,,,,,,,,2460,Republican,82.85
Kansas,Rush__KS,367,23.38,1166,74.27,0,0,31,1.97,6,0.38,,,,,,,,,1570,Republican,74.27
Kansas,Russell__KS,593,18.53,2553,79.78,0,0,33,1.03,21,0.66,,,,,,,,,3200,Republican,79.78
Kansas,Saline__KS,7040,32.75,13840,64.38,15,0.07,505,2.35,96,0.45,,,,,,,,,21496,Republican,64.38
Kansas,Scott__KS,277,13.5,1728,84.21,0,0,37,1.8,10,0.49,,,,,,,,,2052,Republican,84.21
Kansas,Sedgwick__KS,71977,39.35,106506,58.23,208,0.11,3521,1.93,683,0.37,,,,,,,,,182895,Republican,58.23
Kansas,Seward__KS,1490,28.79,3617,69.88,0,0,55,1.06,14,0.27,,,,,,,,,5176,Republican,69.88
Kansas,Shawnee__KS,36975,48.33,37782,49.38,61,0.08,1369,1.79,321,0.42,,,,,,,,,76508,Republican,49.38
Kansas,Sheridan__KS,168,12.52,1154,85.99,0,0,17,1.27,3,0.22,,,,,,,,,1342,Republican,85.99
Kansas,Sherman__KS,577,22,1976,75.33,4,0.15,49,1.87,17,0.65,,,,,,,,,2623,Republican,75.33
Kansas,Smith__KS,358,17.7,1624,80.28,0,0,26,1.29,15,0.74,,,,,,,,,2023,Republican,80.28
Kansas,Stafford__KS,404,21.97,1385,75.31,2,0.11,31,1.69,17,0.92,,,,,,,,,1839,Republican,75.31
Kansas,Stanton__KS,143,18.84,605,79.71,0,0,6,0.79,5,0.66,,,,,,,,,759,Republican,79.71
Kansas,Stevens__KS,252,12.39,1749,85.99,0,0,23,1.13,10,0.49,,,,,,,,,2034,Republican,85.99
Kansas,Sumner__KS,2658,29.08,6260,68.48,8,0.09,156,1.71,59,0.65,,,,,,,,,9141,Republican,68.48
Kansas,Thomas__KS,598,17.21,2788,80.25,0,0,68,1.96,20,0.58,,,,,,,,,3474,Republican,80.25
Kansas,Trego__KS,291,18.43,1261,79.86,1,0.06,19,1.2,7,0.44,,,,,,,,,1579,Republican,79.86
Kansas,Wabaunsee__KS,918,28.1,2256,69.05,0,0,58,1.78,35,1.07,,,,,,,,,3267,Republican,69.05
Kansas,Wallace__KS,68,8.52,719,90.1,0,0,8,1,3,0.38,,,,,,,,,798,Republican,90.1
Kansas,Washington__KS,524,18.14,2316,80.17,0,0,38,1.32,11,0.38,,,,,,,,,2889,Republican,80.17
Kansas,Wichita__KS,157,15.91,821,83.18,0,0,4,0.41,5,0.51,,,,,,,,,987,Republican,83.18
Kansas,Wilson__KS,818,22.01,2825,76,0,0,47,1.26,27,0.73,,,,,,,,,3717,Republican,76
Kansas,Woodson__KS,380,26.26,1035,71.53,4,0.28,21,1.45,7,0.48,,,,,,,,,1447,Republican,71.53
Kansas,Wyandotte__KS,34302,67.4,15496,30.45,198,0.38,692,1.36,205,0.4,,,,,,,,,50893,Democrat,67.4
Kentucky,Adair__KY,1660,21.84,5841,76.86,99,1.3,0,0,0,0,,,,,,,,,7600,Republican,76.86
Kentucky,Allen__KY,1808,25.46,5184,73.01,108,1.53,0,0,0,0,,,,,,,,,7100,Republican,73.01
Kentucky,Anderson__KY,3315,32.12,6822,66.1,183,1.78,0,0,0,0,,,,,,,,,10320,Republican,66.1
Kentucky,Ballard__KY,1189,30.53,2647,67.96,59,1.51,0,0,0,0,,,,,,,,,3895,Republican,67.96
Kentucky,Barren__KY,5400,32.59,10922,65.92,246,1.49,0,0,0,0,,,,,,,,,16568,Republican,65.92
Kentucky,Bath__KY,1770,42.94,2275,55.19,77,1.87,0,0,0,0,,,,,,,,,4122,Republican,55.19
Kentucky,Bell__KY,2224,23.45,7127,75.16,131,1.39,0,0,0,0,,,,,,,,,9482,Republican,75.16
Kentucky,Boone__KY,15629,29.76,35922,68.41,960,1.83,0,0,0,0,,,,,,,,,52511,Republican,68.41
Kentucky,Bourbon__KY,3075,38.81,4692,59.22,156,1.97,0,0,0,0,,,,,,,,,7923,Republican,59.22
Kentucky,Boyd__KY,7776,40.82,10884,57.14,389,2.04,0,0,0,0,,,,,,,,,19049,Republican,57.14
Kentucky,Boyle__KY,4471,36.14,7703,62.26,199,1.6,0,0,0,0,,,,,,,,,12373,Republican,62.26
Kentucky,Bracken__KY,1147,35.49,2029,62.78,56,1.73,0,0,0,0,,,,,,,,,3232,Republican,62.78
Kentucky,Breathitt__KY,1562,31.19,3318,66.25,128,2.56,0,0,0,0,,,,,,,,,5008,Republican,66.25
Kentucky,Breckinridge__KY,2825,35.45,5025,63.06,119,1.49,0,0,0,0,,,,,,,,,7969,Republican,63.06
Kentucky,Bullitt__KY,9971,31.38,21306,67.04,502,1.58,0,0,0,0,,,,,,,,,31779,Republican,67.04
Kentucky,Butler__KY,1293,25.55,3716,73.44,51,1.01,0,0,0,0,,,,,,,,,5060,Republican,73.44
Kentucky,Caldwell__KY,1852,31.6,3904,66.62,104,1.78,0,0,0,0,,,,,,,,,5860,Republican,66.62
Kentucky,Calloway__KY,5317,35.28,9440,62.63,315,2.09,0,0,0,0,,,,,,,,,15072,Republican,62.63
Kentucky,Campbell__KY,15080,37.53,24240,60.33,857,2.14,0,0,0,0,,,,,,,,,40177,Republican,60.33
Kentucky,Carlisle__KY,750,28.64,1835,70.06,34,1.3,0,0,0,0,,,,,,,,,2619,Republican,70.06
Kentucky,Carroll__KY,1629,44.27,1999,54.32,52,1.41,0,0,0,0,,,,,,,,,3680,Republican,54.32
Kentucky,Carter__KY,3383,37.98,5279,59.26,246,2.76,0,0,0,0,,,,,,,,,8908,Republican,59.26
Kentucky,Casey__KY,1086,17.83,4904,80.51,101,1.66,0,0,0,0,,,,,,,,,6091,Republican,80.51
Kentucky,Christian__KY,8252,37.59,13475,61.38,228,1.03,0,0,0,0,,,,,,,,,21955,Republican,61.38
Kentucky,Clark__KY,5228,33.91,9931,64.42,257,1.67,0,0,0,0,,,,,,,,,15416,Republican,64.42
Kentucky,Clay__KY,1111,15.05,6176,83.65,96,1.3,0,0,0,0,,,,,,,,,7383,Republican,83.65
Kentucky,Clinton__KY,752,17.12,3569,81.24,72,1.64,0,0,0,0,,,,,,,,,4393,Republican,81.24
Kentucky,Crittenden__KY,960,24.91,2839,73.66,55,1.43,0,0,0,0,,,,,,,,,3854,Republican,73.66
Kentucky,Cumberland__KY,599,20.99,2216,77.65,39,1.36,0,0,0,0,,,,,,,,,2854,Republican,77.65
Kentucky,Daviess__KY,16208,38.51,25092,59.62,787,1.87,0,0,0,0,,,,,,,,,42087,Republican,59.62
Kentucky,Edmonson__KY,1374,29.43,3232,69.24,62,1.33,0,0,0,0,,,,,,,,,4668,Republican,69.24
Kentucky,Elliott__KY,1186,49.44,1126,46.94,87,3.62,0,0,0,0,,,,,,,,,2399,Democrat,49.44
Kentucky,Estill__KY,1356,26.16,3749,72.32,79,1.52,0,0,0,0,,,,,,,,,5184,Republican,72.32
Kentucky,Fayette__KY,62080,49.32,60795,48.3,2991,2.38,0,0,0,0,,,,,,,,,125866,Democrat,49.32
Kentucky,Fleming__KY,1911,33.05,3780,65.38,91,1.57,0,0,0,0,,,,,,,,,5782,Republican,65.38
Kentucky,Floyd__KY,4733,31.79,9784,65.71,373,2.5,0,0,0,0,,,,,,,,,14890,Republican,65.71
Kentucky,Franklin__KY,11535,49.43,11345,48.61,457,1.96,0,0,0,0,,,,,,,,,23337,Democrat,49.43
Kentucky,Fulton__KY,1022,41.19,1425,57.44,34,1.37,0,0,0,0,,,,,,,,,2481,Republican,57.44
Kentucky,Gallatin__KY,1238,40.44,1758,57.43,65,2.13,0,0,0,0,,,,,,,,,3061,Republican,57.43
Kentucky,Garrard__KY,1661,23.47,5310,75.03,106,1.5,0,0,0,0,,,,,,,,,7077,Republican,75.03
Kentucky,Grant__KY,2810,32.64,5664,65.8,134,1.56,0,0,0,0,,,,,,,,,8608,Republican,65.8
Kentucky,Graves__KY,4547,29.33,10699,69.01,257,1.66,0,0,0,0,,,,,,,,,15503,Republican,69.01
Kentucky,Grayson__KY,2744,29.6,6404,69.08,123,1.32,0,0,0,0,,,,,,,,,9271,Republican,69.08
Kentucky,Green__KY,1165,23.99,3634,74.84,57,1.17,0,0,0,0,,,,,,,,,4856,Republican,74.84
Kentucky,Greenup__KY,6027,39.73,8855,58.38,286,1.89,0,0,0,0,,,,,,,,,15168,Republican,58.38
Kentucky,Hancock__KY,1833,44.34,2212,53.51,89,2.15,0,0,0,0,,,,,,,,,4134,Republican,53.51
Kentucky,Hardin__KY,15214,38.79,23357,59.56,647,1.65,0,0,0,0,,,,,,,,,39218,Republican,59.56
Kentucky,Harlan__KY,1830,17.17,8652,81.19,175,1.64,0,0,0,0,,,,,,,,,10657,Republican,81.19
Kentucky,Harrison__KY,2471,34.5,4556,63.6,136,1.9,0,0,0,0,,,,,,,,,7163,Republican,63.6
Kentucky,Hart__KY,2283,34.48,4257,64.29,82,1.23,0,0,0,0,,,,,,,,,6622,Republican,64.29
Kentucky,Henderson__KY,8091,43.45,10296,55.29,235,1.26,0,0,0,0,,,,,,,,,18622,Republican,55.29
Kentucky,Henry__KY,2530,38.39,3940,59.79,120,1.82,0,0,0,0,,,,,,,,,6590,Republican,59.79
Kentucky,Hickman__KY,686,32.07,1431,66.9,22,1.03,0,0,0,0,,,,,,,,,2139,Republican,66.9
Kentucky,Hopkins__KY,5789,29.29,13681,69.21,297,1.5,0,0,0,0,,,,,,,,,19767,Republican,69.21
Kentucky,Jackson__KY,612,12.09,4365,86.25,84,1.66,0,0,0,0,,,,,,,,,5061,Republican,86.25
Kentucky,Jefferson__KY,186181,54.69,148423,43.6,5808,1.71,0,0,0,0,,,,,,,,,340412,Democrat,54.69
Kentucky,Jessamine__KY,6001,29.08,14233,68.98,399,1.94,0,0,0,0,,,,,,,,,20633,Republican,68.98
Kentucky,Johnson__KY,1723,19.07,7095,78.53,217,2.4,0,0,0,0,,,,,,,,,9035,Republican,78.53
Kentucky,Kenton__KY,24920,36.81,41389,61.13,1395,2.06,0,0,0,0,,,,,,,,,67704,Republican,61.13
Kentucky,Knott__KY,1420,24.94,4130,72.55,143,2.51,0,0,0,0,,,,,,,,,5693,Republican,72.55
Kentucky,Knox__KY,2484,22.38,8467,76.28,149,1.34,0,0,0,0,,,,,,,,,11100,Republican,76.28
