State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ralph Nader [ 5 ] Green_Votes,Ralph Nader [ 5 ] Green_Pct,Pat Buchanan [ 5 ] Reform_Votes,Pat Buchanan [ 5 ] Reform_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Ralph Nader Green_Votes,Ralph Nader Green_Pct,Pat Buchanan Reform_Votes,Pat Buchanan Reform_Pct,Ralph Nader [ 3 ] Write-in_Votes,Ralph Nader [ 3 ] Write-in_Pct,Pat Buchanan [ 3 ] Reform_Votes,Pat Buchanan [ 3 ] Reform_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,Ralph Nader Independent_Votes,Ralph Nader Independent_Pct,Pat Buchanan Independent_Votes,Pat Buchanan Independent_Pct,Harry E. Browne Libertarian_Votes,Harry E. Browne Libertarian_Pct,Ralph Nader [ 1 ] Green_Votes,Ralph Nader [ 1 ] Green_Pct,Harry Browne [ 1 ] Libertarian_Votes,Harry Browne [ 1 ] Libertarian_Pct,Pat Buchanan [ 1 ] Independent_Votes,Pat Buchanan [ 1 ] Independent_Pct,Various candidates [ b ] Other parties_Votes,Various candidates [ b ] Other parties_Pct,Ralph Nader [ 21 ] Green_Votes,Ralph Nader [ 21 ] Green_Pct,Pat Buchanan [ 21 ] Reform_Votes,Pat Buchanan [ 21 ] Reform_Pct,Harry Browne [ 21 ] Libertarian_Votes,Harry Browne [ 21 ] Libertarian_Pct,Various candidates [ 21 ] Other parties_Votes,Various candidates [ 21 ] Other parties_Pct,Ralph Nader Pacific Green_Votes,Ralph Nader Pacific Green_Pct,Harry Browne Libertarian_Votes,Harry Browne Libertarian_Pct,David McReynolds Write-in_Votes,David McReynolds Write-in_Pct,Ralph Nader Not Designated_Votes,Ralph Nader Not Designated_Pct,Howard Phillips Constitution_Votes,Howard Phillips Constitution_Pct,Ralph Nader United Citizens_Votes,Ralph Nader United Citizens_Pct,John Hagelin Natural Law_Votes,John Hagelin Natural Law_Pct,Howard Phillips Independent_Votes,Howard Phillips Independent_Pct,Ralph Nader Green/Progressive_Votes,Ralph Nader Green/Progressive_Pct,Total_Votes,Winner,Winner_Pct
Iowa,Polk__IA,89715,51.51,79927,45.89,4525,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174167,Democrat,51.51
Iowa,Pottawattamie__IA,14726,42.72,18783,54.5,958,2.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34467,Republican,54.5
Iowa,Poweshiek__IA,4222,47.02,4396,48.95,362,4.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8980,Republican,48.95
Iowa,Ringgold__IA,1246,46.29,1369,50.85,77,2.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692,Republican,50.85
Iowa,Sac__IA,2099,41.7,2776,55.16,158,3.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5033,Republican,55.16
Iowa,Scott__IA,35857,50.81,32801,46.48,1910,2.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70568,Democrat,50.81
Iowa,Shelby__IA,2179,36.26,3655,60.83,175,2.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009,Republican,60.83
Iowa,Sioux__IA,2148,14.62,12241,83.32,303,2.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14692,Republican,83.32
Iowa,Story__IA,17478,49.42,16228,45.89,1658,4.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35364,Democrat,49.42
Iowa,Tama__IA,4045,48.65,4034,48.51,236,2.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8315,Democrat,48.65
Iowa,Taylor__IA,1247,40.28,1770,57.17,79,2.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3096,Republican,57.17
Iowa,Union__IA,2540,44.25,3003,52.32,197,3.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5740,Republican,52.32
Iowa,Van_Buren__IA,1440,40.44,2016,56.61,105,2.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561,Republican,56.61
Iowa,Wapello__IA,8355,55.19,6313,41.7,471,3.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15139,Democrat,55.19
Iowa,Warren__IA,9521,48.45,9621,48.95,511,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19653,Republican,48.95
Iowa,Washington__IA,3932,43.24,4827,53.08,335,3.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9094,Republican,53.08
Iowa,Wayne__IA,1300,43.03,1666,55.15,55,1.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021,Republican,55.15
Iowa,Webster__IA,8479,49.74,8172,47.94,397,2.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17048,Democrat,49.74
Iowa,Winnebago__IA,2691,48.69,2662,48.16,174,3.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5527,Democrat,48.69
Iowa,Winneshiek__IA,4339,46.08,4647,49.35,431,4.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9417,Republican,49.35
Iowa,Woodbury__IA,17691,46.68,18864,49.78,1341,3.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37896,Republican,49.78
Iowa,Worth__IA,2208,55.14,1659,41.43,137,3.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4004,Democrat,55.14
Iowa,Wright__IA,2796,44.13,3384,53.41,156,2.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6336,Republican,53.41
Kansas,Allen__KS,2132,36.98,3379,58.6,91,1.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,164,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5766,Republican,58.6
Kansas,Anderson__KS,1327,38.15,1984,57.04,73,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478,Republican,57.04
Kansas,Atchison__KS,3171,45.96,3378,48.96,118,1.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6900,Republican,48.96
Kansas,Barber__KS,637,25.5,1755,70.26,33,1.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498,Republican,70.26
Kansas,Barton__KS,3238,29.56,7302,66.65,164,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,251,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10955,Republican,66.65
Kansas,Bourbon__KS,2211,35.05,3852,61.07,86,1.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,159,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6308,Republican,61.07
Kansas,Brown__KS,1512,32.23,2985,63.63,74,1.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,120,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691,Republican,63.63
Kansas,Butler__KS,6755,32.16,13377,63.69,373,1.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,497,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,Republican,63.69
Kansas,Chase__KS,391,29.69,848,64.39,22,1.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,Republican,64.39
Kansas,Chautauqua__KS,443,23.56,1347,71.65,54,2.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880,Republican,71.65
Kansas,Cherokee__KS,3783,41.43,5014,54.92,108,1.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,225,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9130,Republican,54.92
Kansas,Cheyenne__KS,350,20.27,1312,75.97,18,1.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727,Republican,75.97
Kansas,Clark__KS,292,23.16,926,73.43,9,0.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261,Republican,73.43
Kansas,Clay__KS,951,23.26,2998,73.34,46,1.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,93,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088,Republican,73.34
Kansas,Cloud__KS,1314,29.18,2918,64.8,61,1.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,210,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4503,Republican,64.8
Kansas,Coffey__KS,1196,29.6,2700,66.83,48,1.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4040,Republican,66.83
Kansas,Comanche__KS,211,20.97,760,75.55,17,1.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,Republican,75.55
Kansas,Cowley__KS,5535,38.95,8080,56.86,179,1.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,416,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14210,Republican,56.86
Kansas,Crawford__KS,7076,47.07,7160,47.63,168,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,630,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15034,Republican,47.63
Kansas,Decatur__KS,424,24.1,1255,71.35,29,1.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759,Republican,71.35
Kansas,Dickinson__KS,2413,29.82,5243,64.79,114,1.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,322,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8092,Republican,64.79
Kansas,Doniphan__KS,1134,31.08,2350,64.4,75,2.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649,Republican,64.4
Kansas,Douglas__KS,18249,45.81,17062,42.83,496,1.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4031,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39838,Democrat,45.81
Kansas,Edwards__KS,447,28.6,1062,67.95,21,1.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563,Republican,67.95
Kansas,Elk__KS,402,25.94,1080,69.68,34,2.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,Republican,69.68
Kansas,Ellis__KS,3926,35.18,6516,58.39,175,1.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,543,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11160,Republican,58.39
Kansas,Ellsworth__KS,825,29.06,1845,64.99,39,1.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,130,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,Republican,64.99
Kansas,Finney__KS,2431,26.57,6442,70.4,95,1.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,182,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9150,Republican,70.4
Kansas,Ford__KS,2566,28.78,6050,67.85,101,1.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,200,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8917,Republican,67.85
Kansas,Franklin__KS,3321,34.39,5925,61.35,106,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,306,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9658,Republican,61.35
Kansas,Geary__KS,2660,38.74,3977,57.92,71,1.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,158,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6866,Republican,57.92
Kansas,Gove__KS,296,19.8,1122,75.05,33,2.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,Republican,75.05
Kansas,Graham__KS,346,23.47,1058,71.78,23,1.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474,Republican,71.78
Kansas,Grant__KS,683,23.91,2126,74.44,8,0.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856,Republican,74.44
Kansas,Gray__KS,482,22.31,1631,75.51,20,0.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,Republican,75.51
Kansas,Greeley__KS,143,17.81,628,78.21,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,Republican,78.21
Kansas,Greenwood__KS,1027,28.84,2392,67.17,61,1.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561,Republican,67.17
Kansas,Hamilton__KS,264,22.15,901,75.59,12,1.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192,Republican,75.59
Kansas,Harper__KS,869,28.45,2076,67.95,35,1.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3055,Republican,67.95
Kansas,Harvey__KS,4591,33.55,8271,60.44,171,1.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,651,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13684,Republican,60.44
Kansas,Haskell__KS,263,16.27,1323,81.87,14,0.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,Republican,81.87
Kansas,Hodgeman__KS,217,19.94,835,76.75,15,1.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088,Republican,76.75
Kansas,Jackson__KS,1990,37.9,3001,57.16,136,2.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,123,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250,Republican,57.16
Kansas,Jefferson__KS,3000,38.09,4423,56.15,133,1.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,321,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7877,Republican,56.15
Kansas,Jewell__KS,380,20.25,1400,74.59,40,2.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877,Republican,74.59
Kansas,Johnson__KS,79118,36.37,129965,59.74,1960,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6493,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217536,Republican,59.74
Kansas,Kearny__KS,320,22.3,1084,75.54,15,1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,Republican,75.54
Kansas,Kingman__KS,991,26.02,2672,70.17,59,1.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808,Republican,70.17
Kansas,Kiowa__KS,294,18.28,1262,78.48,18,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608,Republican,78.48
Kansas,Labette__KS,3745,43.86,4475,52.41,88,1.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,230,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8538,Republican,52.41
Kansas,Lane__KS,252,22.24,846,74.67,12,1.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,Republican,74.67
Kansas,Leavenworth__KS,9733,41.82,12583,54.07,276,1.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,679,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23271,Republican,54.07
Kansas,Lincoln__KS,469,24.81,1295,68.52,28,1.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890,Republican,68.52
Kansas,Linn__KS,1587,37.26,2513,59.0,68,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4259,Republican,59.0
Kansas,Logan__KS,231,16.54,1088,77.88,29,2.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397,Republican,77.88
Kansas,Lyon__KS,5190,41.67,6652,53.41,196,1.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,417,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12455,Republican,53.41
Kansas,Marion__KS,1475,24.99,4156,70.4,83,1.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,189,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5903,Republican,70.4
Kansas,Marshall__KS,1831,35.8,3066,59.94,84,1.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,134,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115,Republican,59.94
Kansas,McPherson__KS,3272,26.26,8501,68.22,154,1.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,534,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12461,Republican,68.22
Kansas,Meade__KS,400,19.48,1604,78.13,16,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053,Republican,78.13
Kansas,Miami__KS,4554,39.23,6611,56.96,148,1.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,294,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11607,Republican,56.96
Kansas,Mitchell__KS,751,22.99,2350,71.95,50,1.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,115,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266,Republican,71.95
Kansas,Montgomery__KS,4770,34.7,8496,61.81,210,1.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,269,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13745,Republican,61.81
Kansas,Morris__KS,882,33.4,1599,60.55,56,2.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,104,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641,Republican,60.55
Kansas,Morton__KS,321,20.62,1203,77.26,14,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,Republican,77.26
Kansas,Nemaha__KS,1494,28.24,3578,67.64,116,2.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,102,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5290,Republican,67.64
Kansas,Neosho__KS,2588,37.58,4014,58.29,90,1.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,194,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6886,Republican,58.29
Kansas,Ness__KS,383,20.42,1420,75.69,24,1.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876,Republican,75.69
Kansas,Norton__KS,598,24.4,1744,71.15,44,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451,Republican,71.15
Kansas,Osage__KS,2530,38.26,3770,57.01,142,2.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,171,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6613,Republican,57.01
Kansas,Osborne__KS,484,23.84,1432,70.54,40,1.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,74,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,Republican,70.54
Kansas,Ottawa__KS,631,22.61,1977,70.83,38,1.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,145,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791,Republican,70.83
