State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Lester Maddox [ 5 ] Alabama Conservative_Votes,Lester Maddox [ 5 ] Alabama Conservative_Pct,Benjamin Bubar [ 5 ] Alabama Prohibition_Votes,Benjamin Bubar [ 5 ] Alabama Prohibition_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Eugene McCarthy Independent_Votes,Eugene McCarthy Independent_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Roger MacBride Libertarian_Votes,Roger MacBride Libertarian_Pct,Lester Maddox [ 3 ] American Independent_Votes,Lester Maddox [ 3 ] American Independent_Pct,Roger MacBride [ 3 ] Libertarian_Votes,Roger MacBride [ 3 ] Libertarian_Pct,Lyndon LaRouche [ 3 ] U.S. Labor_Votes,Lyndon LaRouche [ 3 ] U.S. Labor_Pct,Others_Votes,Others_Pct,Eugene McCarthy Nominated By Petition_Votes,Eugene McCarthy Nominated By Petition_Pct,Thomas Anderson American_Votes,Thomas Anderson American_Pct,Lester Maddox American_Votes,Lester Maddox American_Pct,Gus Hall Communist_Votes,Gus Hall Communist_Pct,Eugene McCarthy Nominated_Votes,Eugene McCarthy Nominated_Pct,Benjamin Bubar Prohibition_Votes,Benjamin Bubar Prohibition_Pct,Thomas Anderson Mississippi American_Votes,Thomas Anderson Mississippi American_Pct,Lester Maddox Independent_Votes,Lester Maddox Independent_Pct,Peter Camejo Independent_Votes,Peter Camejo Independent_Pct,Roger MacBride Independent_Votes,Roger MacBride Independent_Pct,Thomas Anderson Americanist_Votes,Thomas Anderson Americanist_Pct,None of These Candidates_Votes,None of These Candidates_Pct,Lester Maddox American Independent_Votes,Lester Maddox American Independent_Pct,Eugene McCarthy McCarthy ‘76_Votes,Eugene McCarthy McCarthy ‘76_Pct,Roger MacBride [ 3 ] Free Libertarian_Votes,Roger MacBride [ 3 ] Free Libertarian_Pct,Gus Hall [ 3 ] Communist_Votes,Gus Hall [ 3 ] Communist_Pct,Peter Camejo [ 3 ] Socialist Workers_Votes,Peter Camejo [ 3 ] Socialist Workers_Pct,Lyndon LaRouche U.S. Labor_Votes,Lyndon LaRouche U.S. Labor_Pct,Eugene McCarthy [ 6 ] Not Designated_Votes,Eugene McCarthy [ 6 ] Not Designated_Pct,Lester Maddox [ 6 ] American_Votes,Lester Maddox [ 6 ] American_Pct,Various candidates [ 6 ] Other parties_Votes,Various candidates [ 6 ] Other parties_Pct,Various candidates [ 4 ] Write-ins_Votes,Various candidates [ 4 ] Write-ins_Pct,Lester Maddox Constitutional_Votes,Lester Maddox Constitutional_Pct,Thomas Anderson Independent_Votes,Thomas Anderson Independent_Pct,Gus Hall Independent_Votes,Gus Hall Independent_Pct,Eugene McCarthy [ 7 ] “McCarthy ‘76”_Votes,Eugene McCarthy [ 7 ] “McCarthy ‘76”_Pct,Peter Camejo [ 7 ] Socialist Workers_Votes,Peter Camejo [ 7 ] Socialist Workers_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,Peter Camejo Socialist Workers_Votes,Peter Camejo Socialist Workers_Pct,Total_Votes,Winner,Winner_Pct
Ohio,Monroe__OH,4296,60.24,2728,38.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,1.05,12,0.17,16,0.22,,,,,,,,,,,,,,,,,7132,Democrat,60.24
Ohio,Montgomery__OH,106468,50.35,100223,47.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2701,1.28,567,0.27,955,0.45,,,,,,,,,,,,,,,,,211436,Democrat,50.35
Ohio,Morgan__OH,2727,46.94,2971,51.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,1.14,31,0.53,8,0.14,,,,,,,,,,,,,,,,,5809,Republican,51.14
Ohio,Morrow__OH,4870,44.63,5814,53.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,150,1.38,49,0.45,11,0.1,,,,,,,,,,,,,,,,,10912,Republican,53.28
Ohio,Muskingum__OH,14178,47.15,15358,51.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,350,1.16,119,0.4,38,0.13,,,,,,,,,,,,,,,,,30070,Republican,51.07
Ohio,Noble__OH,2612,45.58,3007,52.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,1.19,24,0.42,14,0.24,,,,,,,,,,,,,,,,,5730,Republican,52.48
Ohio,Ottawa__OH,9646,52.71,8241,45.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,275,1.51,78,0.43,22,0.12,,,,,,,,,,,,,,,,,18299,Democrat,52.71
Ohio,Paulding__OH,3229,46.21,3593,51.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,101,1.45,46,0.66,11,0.16,,,,,,,,,,,,,,,,,6987,Republican,51.42
Ohio,Perry__OH,6268,51.64,5637,46.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,135,1.11,61,0.5,19,0.16,,,,,,,,,,,,,,,,,12138,Democrat,51.64
Ohio,Pickaway__OH,5907,42.06,7695,54.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,140,1.0,65,0.47,169,1.21,,,,,,,,,,,,,,,,,14045,Republican,54.79
Ohio,Pike__OH,5734,59.89,3729,38.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,0.71,17,0.18,17,0.18,,,,,,,,,,,,,,,,,9574,Democrat,59.89
Ohio,Portage__OH,24417,55.72,17927,40.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1008,2.31,171,0.39,184,0.42,,,,,,,,,,,,,,,,,43824,Democrat,55.72
Ohio,Preble__OH,5850,45.89,6654,52.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,132,1.04,57,0.45,33,0.26,,,,,,,,,,,,,,,,,12747,Republican,52.2
Ohio,Putnam__OH,5035,39.61,7332,57.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,256,2.02,59,0.46,14,0.11,,,,,,,,,,,,,,,,,12710,Republican,57.69
Ohio,Richland__OH,23065,46.83,24310,49.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,600,1.22,228,0.46,898,1.83,,,,,,,,,,,,,,,,,49251,Republican,49.36
Ohio,Ross__OH,10743,47.22,11477,50.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,248,1.09,77,0.34,148,0.65,,,,,,,,,,,,,,,,,22751,Republican,50.45
Ohio,Sandusky__OH,11202,45.05,13074,52.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,436,1.76,88,0.35,27,0.11,,,,,,,,,,,,,,,,,24867,Republican,52.58
Ohio,Scioto__OH,18019,57.22,13021,41.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,218,0.69,111,0.35,89,0.28,,,,,,,,,,,,,,,,,31488,Democrat,57.22
Ohio,Seneca__OH,10074,44.74,11730,52.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,498,2.22,140,0.62,39,0.17,,,,,,,,,,,,,,,,,22516,Republican,52.1
Ohio,Shelby__OH,6414,43.17,8011,53.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,207,1.4,182,1.23,20,0.13,,,,,,,,,,,,,,,,,14859,Republican,53.91
Ohio,Stark__OH,70012,48.05,72607,49.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1805,1.24,671,0.46,336,0.23,,,,,,,,,,,,,,,,,145709,Republican,49.83
Ohio,Summit__OH,123711,59.09,80415,38.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3192,1.53,613,0.29,1026,0.49,,,,,,,,,,,,,,,,,209350,Democrat,59.09
Ohio,Trumbull__OH,53828,58.16,36469,39.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1068,1.16,490,0.53,462,0.5,,,,,,,,,,,,,,,,,92544,Democrat,58.16
Ohio,Tuscarawas__OH,16880,53.01,14279,44.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,429,1.35,149,0.47,50,0.16,,,,,,,,,,,,,,,,,31841,Democrat,53.01
Ohio,Union__OH,4377,36.34,7464,61.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,117,0.97,52,0.43,13,0.11,,,,,,,,,,,,,,,,,12043,Republican,61.98
Ohio,Van_Wert__OH,5689,39.83,8344,58.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,143,1.0,64,0.45,19,0.13,,,,,,,,,,,,,,,,,14284,Republican,58.42
Ohio,Vinton__OH,2629,54.25,2148,44.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46,0.95,11,0.23,10,0.21,,,,,,,,,,,,,,,,,4846,Democrat,54.25
Ohio,Warren__OH,13349,44.59,16115,53.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,235,0.79,119,0.4,74,0.25,,,,,,,,,,,,,,,,,29935,Republican,53.83
Ohio,Washington__OH,8914,42.25,11513,54.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,250,1.19,89,0.42,275,1.31,,,,,,,,,,,,,,,,,21096,Republican,54.57
Ohio,Wayne__OH,13087,42.55,16976,55.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,429,1.4,105,0.34,103,0.34,,,,,,,,,,,,,,,,,30754,Republican,55.2
Ohio,Williams__OH,4920,38.55,7596,59.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,178,1.4,34,0.27,15,0.12,,,,,,,,,,,,,,,,,12762,Republican,59.52
Ohio,Wood__OH,16926,45.58,19331,52.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,649,1.75,117,0.32,52,0.14,,,,,,,,,,,,,,,,,37131,Republican,52.06
Ohio,Wyandot__OH,4043,40.65,5661,56.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,174,1.75,47,0.47,11,0.11,,,,,,,,,,,,,,,,,9946,Republican,56.92
Oklahoma,Adair__OK,3183,50.85,3013,48.14,0,0.0,0,0.0,0,0.0,63,1.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,6259,Democrat,50.85
Oklahoma,Alfalfa__OK,1725,44.26,2113,54.22,0,0.0,0,0.0,0,0.0,59,1.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,3897,Republican,54.22
Oklahoma,Atoka__OK,3276,74.42,1098,24.94,0,0.0,0,0.0,0,0.0,28,0.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,4402,Democrat,74.42
Oklahoma,Beaver__OK,1213,39.63,1801,58.84,0,0.0,0,0.0,0,0.0,47,1.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,3061,Republican,58.84
Oklahoma,Beckham__OK,4530,65.32,2351,33.9,0,0.0,0,0.0,0,0.0,54,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,6935,Democrat,65.32
Oklahoma,Blaine__OK,2297,45.43,2682,53.05,0,0.0,0,0.0,0,0.0,77,1.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,5056,Republican,53.05
Oklahoma,Bryan__OK,7410,71.99,2848,27.67,0,0.0,0,0.0,0,0.0,35,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,10293,Democrat,71.99
Oklahoma,Caddo__OK,7382,65.17,3854,34.02,0,0.0,0,0.0,0,0.0,91,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,11327,Democrat,65.17
Oklahoma,Canadian__OK,7288,42.03,9766,56.32,0,0.0,0,0.0,0,0.0,285,1.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,17339,Republican,56.32
Oklahoma,Carter__OK,8319,55.2,6668,44.25,0,0.0,0,0.0,0,0.0,83,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,15070,Democrat,55.2
Oklahoma,Cherokee__OK,6006,56.85,4443,42.06,0,0.0,0,0.0,0,0.0,115,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,10564,Democrat,56.85
Oklahoma,Choctaw__OK,4269,69.53,1821,29.66,0,0.0,0,0.0,0,0.0,50,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,6140,Democrat,69.53
Oklahoma,Cimarron__OK,962,51.2,872,46.41,0,0.0,0,0.0,0,0.0,45,2.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,1879,Democrat,51.2
Oklahoma,Cleveland__OK,20054,46.33,22098,51.06,0,0.0,0,0.0,0,0.0,1129,2.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,43281,Republican,51.06
Oklahoma,Coal__OK,1774,69.13,769,29.97,0,0.0,0,0.0,0,0.0,23,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,2566,Democrat,69.13
Oklahoma,Comanche__OK,12910,49.08,13163,50.04,0,0.0,0,0.0,0,0.0,230,0.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,26303,Republican,50.04
Oklahoma,Cotton__OK,1911,62.37,1127,36.78,0,0.0,0,0.0,0,0.0,26,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,3064,Democrat,62.37
