State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Linda Jenness Socialist Workers_Votes,Linda Jenness Socialist Workers_Pct,John G. Schmitz American Independent_Votes,John G. Schmitz American Independent_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Louis Fisher Socialist Labor_Votes,Louis Fisher Socialist Labor_Pct,Evelyn Reed Socialist Workers_Votes,Evelyn Reed Socialist Workers_Pct,Benjamin Spock Peace and Freedom_Votes,Benjamin Spock Peace and Freedom_Pct,John G. Schmitz Conservative_Votes,John G. Schmitz Conservative_Pct,E. Harold Munn Prohibition_Votes,E. Harold Munn Prohibition_Pct,John G. Schmitz American_Votes,John G. Schmitz American_Pct,Gus Hall Communist_Votes,Gus Hall Communist_Pct,John G. Schmitz Independent_Votes,John G. Schmitz Independent_Pct,Linda Jenness Independent_Votes,Linda Jenness Independent_Pct,John G. Schmitz [ 2 ] American Independent_Votes,John G. Schmitz [ 2 ] American Independent_Pct,Various candidates [ 2 ] Other parties_Votes,Various candidates [ 2 ] Other parties_Pct,John G. Schmitz [ 5 ] American_Votes,John G. Schmitz [ 5 ] American_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Evelyn Reed [ 6 ] Socialist Workers_Votes,Evelyn Reed [ 6 ] Socialist Workers_Pct,Gus Hall [ 6 ] Communist_Votes,Gus Hall [ 6 ] Communist_Pct,Louis Fisher [ 6 ] Socialist Labor_Votes,Louis Fisher [ 6 ] Socialist Labor_Pct,Gus Hall Independent_Votes,Gus Hall Independent_Pct,John G. Schmitz [ 3 ] American Independent_Votes,John G. Schmitz [ 3 ] American Independent_Pct,Louis Fisher [ 3 ] Socialist Labor_Votes,Louis Fisher [ 3 ] Socialist Labor_Pct,Gus Hall [ 3 ] Not designated_Votes,Gus Hall [ 3 ] Not designated_Pct,John G. Schmitz [ 3 ] Independent_Votes,John G. Schmitz [ 3 ] Independent_Pct,Various candidates [ 3 ] Write-ins_Votes,Various candidates [ 3 ] Write-ins_Pct,John G. Schmitz [ 3 ] Constitutional_Votes,John G. Schmitz [ 3 ] Constitutional_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,John G. Schmitz [ 10 ] American_Votes,John G. Schmitz [ 10 ] American_Pct,Various candidates [ 10 ] Write-ins_Votes,Various candidates [ 10 ] Write-ins_Pct,Benjamin Spock [ 2 ] Liberty Union_Votes,Benjamin Spock [ 2 ] Liberty Union_Pct,Linda Jenness [ 2 ] Socialist Workers_Votes,Linda Jenness [ 2 ] Socialist Workers_Pct,Benjamin Spock People's_Votes,Benjamin Spock People's_Pct,All Others Various_Votes,All Others Various_Pct,Total_Votes,Winner,Winner_Pct
Alabama,Washington__AL,1096,24.95,3282,74.73,14,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4392,Republican,74.73
Alabama,Wilcox__AL,3254,54.74,2641,44.42,50,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945,Democrat,54.74
Alabama,Winston__AL,779,13.5,4971,86.14,21,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771,Republican,86.14
Arizona,Apache__AZ,3145,46.59,3394,50.28,0,0.0,11,0.16,200,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6750,Republican,50.28
Arizona,Cochise__AZ,6023,32.91,11706,63.97,0,0.0,13,0.07,557,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18299,Republican,63.97
Arizona,Coconino__AZ,6250,35.94,10611,61.02,0,0.0,15,0.09,313,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17389,Republican,61.02
Arizona,Gila__AZ,4295,41.41,5673,54.7,0,0.0,7,0.07,397,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10372,Republican,54.7
Arizona,Graham__AZ,1863,31.35,3575,60.15,0,0.0,1,0.02,504,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5943,Republican,60.15
Arizona,Greenlee__AZ,2013,52.18,1758,45.57,0,0.0,6,0.16,81,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3858,Democrat,52.18
Arizona,Maricopa__AZ,95135,26.95,244593,69.29,0,0.0,273,0.08,12999,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353000,Republican,69.29
Arizona,Mohave__AZ,2588,26.41,6755,68.92,0,0.0,9,0.09,449,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9801,Republican,68.92
Arizona,Navajo__AZ,4003,34.59,6999,60.48,0,0.0,9,0.08,561,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11572,Republican,60.48
Arizona,Pima__AZ,56223,34.9,73154,45.41,0,0.0,29113,18.07,2620,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161110,Republican,45.41
Arizona,Pinal__AZ,6404,36.47,10584,60.28,0,0.0,16,0.09,555,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17559,Republican,60.28
Arizona,Santa_Cruz__AZ,1866,45.75,2137,52.39,0,0.0,3,0.07,73,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4079,Republican,52.39
Arizona,Yavapai__AZ,3977,21.3,12277,65.77,0,0.0,1466,7.85,947,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18667,Republican,65.77
Arizona,Yuma__AZ,4755,31.48,9596,63.52,0,0.0,3,0.02,752,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15106,Republican,63.52
Arkansas,Arkansas__AR,1849,25.99,5225,73.46,0,0.0,0,0.0,39,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7113,Republican,73.46
Arkansas,Ashley__AR,1680,23.32,5506,76.44,0,0.0,0,0.0,17,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7203,Republican,76.44
Arkansas,Baxter__AR,2677,28.0,6754,70.65,0,0.0,0,0.0,129,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9560,Republican,70.65
Arkansas,Benton__AR,4083,21.74,14621,77.86,0,0.0,0,0.0,74,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18778,Republican,77.86
Arkansas,Boone__AR,1862,25.29,5484,74.49,0,0.0,0,0.0,16,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7362,Republican,74.49
Arkansas,Bradley__AR,1368,29.65,3218,69.74,0,0.0,0,0.0,28,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4614,Republican,69.74
Arkansas,Calhoun__AR,707,35.0,1298,64.26,0,0.0,0,0.0,15,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,Republican,64.26
Arkansas,Carroll__AR,1401,27.55,3565,70.09,0,0.0,0,0.0,120,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5086,Republican,70.09
Arkansas,Chicot__AR,1469,33.9,2858,65.96,0,0.0,0,0.0,6,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333,Republican,65.96
Arkansas,Clark__AR,2741,39.38,4173,59.96,0,0.0,0,0.0,46,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6960,Republican,59.96
Arkansas,Clay__AR,1933,30.61,4381,69.39,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6314,Republican,69.39
Arkansas,Cleburne__AR,1400,32.76,2870,67.15,0,0.0,0,0.0,4,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274,Republican,67.15
Arkansas,Cleveland__AR,734,28.55,1837,71.45,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571,Republican,71.45
Arkansas,Columbia__AR,2193,27.33,5801,72.3,0,0.0,0,0.0,29,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8023,Republican,72.3
Arkansas,Conway__AR,3009,41.76,4187,58.11,0,0.0,0,0.0,9,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7205,Republican,58.11
Arkansas,Craighead__AR,5843,34.06,11312,65.94,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17155,Republican,65.94
Arkansas,Crawford__AR,1520,17.74,6974,81.41,0,0.0,0,0.0,72,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8566,Republican,81.41
Arkansas,Crittenden__AR,3246,28.94,7971,71.06,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11217,Republican,71.06
Arkansas,Cross__AR,1221,23.74,3743,72.78,0,0.0,0,0.0,179,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143,Republican,72.78
Arkansas,Dallas__AR,1402,39.45,2152,60.55,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3554,Republican,60.55
Arkansas,Desha__AR,1665,32.92,3385,66.92,0,0.0,0,0.0,8,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058,Republican,66.92
Arkansas,Drew__AR,1168,25.94,3334,74.06,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4502,Republican,74.06
Arkansas,Faulkner__AR,4604,40.56,6746,59.44,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11350,Republican,59.44
Arkansas,Franklin__AR,1252,25.4,3678,74.6,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4930,Republican,74.6
Arkansas,Fulton__AR,960,32.11,2030,67.89,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990,Republican,67.89
Arkansas,Garland__AR,5207,24.66,15602,73.9,0,0.0,0,0.0,303,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21112,Republican,73.9
Arkansas,Grant__AR,1147,32.03,2414,67.41,0,0.0,0,0.0,20,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3581,Republican,67.41
Arkansas,Greene__AR,2263,26.97,6128,73.03,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8391,Republican,73.03
Arkansas,Hempstead__AR,2047,29.2,4963,70.8,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7010,Republican,70.8
Arkansas,Hot_Spring__AR,2872,34.47,5378,64.54,0,0.0,0,0.0,83,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8333,Republican,64.54
Arkansas,Howard__AR,1069,28.5,2682,71.5,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751,Republican,71.5
Arkansas,Independence__AR,2630,34.06,5076,65.74,0,0.0,0,0.0,15,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7721,Republican,65.74
Arkansas,Izard__AR,1108,35.58,2001,64.26,0,0.0,0,0.0,5,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3114,Republican,64.26
Arkansas,Jackson__AR,2092,33.27,4196,66.73,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6288,Republican,66.73
Arkansas,Jefferson__AR,10346,37.95,16888,61.95,0,0.0,0,0.0,26,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27260,Republican,61.95
Arkansas,Johnson__AR,2045,33.24,4107,66.76,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6152,Republican,66.76
Arkansas,Lafayette__AR,952,27.83,2460,71.91,0,0.0,0,0.0,9,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421,Republican,71.91
Arkansas,Lawrence__AR,1751,30.55,3981,69.45,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5732,Republican,69.45
Arkansas,Lee__AR,1907,34.79,3540,64.59,0,0.0,0,0.0,34,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5481,Republican,64.59
Arkansas,Lincoln__AR,1115,32.48,2318,67.52,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433,Republican,67.52
Arkansas,Little_River__AR,1091,29.96,2550,70.04,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641,Republican,70.04
Arkansas,Logan__AR,1956,28.14,4964,71.42,0,0.0,0,0.0,30,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6950,Republican,71.42
Arkansas,Lonoke__AR,2504,31.96,5298,67.62,0,0.0,0,0.0,33,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7835,Republican,67.62
Arkansas,Madison__AR,1889,35.91,3372,64.09,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261,Republican,64.09
Arkansas,Marion__AR,1108,31.68,2331,66.66,0,0.0,0,0.0,58,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497,Republican,66.66
Arkansas,Miller__AR,2855,25.47,8355,74.53,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11210,Republican,74.53
Arkansas,Mississippi__AR,3544,24.23,10931,74.73,0,0.0,0,0.0,152,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14627,Republican,74.73
Arkansas,Monroe__AR,1578,34.56,2897,63.45,0,0.0,0,0.0,91,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4566,Republican,63.45
Arkansas,Montgomery__AR,688,30.16,1555,68.17,0,0.0,0,0.0,38,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,Republican,68.17
Arkansas,Nevada__AR,1179,31.93,2513,68.07,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3692,Republican,68.07
Arkansas,Newton__AR,831,30.16,1924,69.84,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755,Republican,69.84
Arkansas,Ouachita__AR,3931,37.22,6620,62.68,0,0.0,0,0.0,11,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10562,Republican,62.68
Arkansas,Perry__AR,810,35.81,1445,63.88,0,0.0,0,0.0,7,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262,Republican,63.88
Arkansas,Phillips__AR,4283,40.46,6235,58.9,0,0.0,0,0.0,68,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10586,Republican,58.9
Arkansas,Pike__AR,798,25.39,2316,73.69,0,0.0,0,0.0,29,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143,Republican,73.69
Arkansas,Poinsett__AR,1908,21.2,7010,77.91,0,0.0,0,0.0,80,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8998,Republican,77.91
Arkansas,Polk__AR,1120,23.22,3609,74.83,0,0.0,0,0.0,94,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4823,Republican,74.83
Arkansas,Pope__AR,3302,32.23,6917,67.52,0,0.0,0,0.0,25,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10244,Republican,67.52
Arkansas,Prairie__AR,873,28.54,2186,71.46,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059,Republican,71.46
Arkansas,Pulaski__AR,33611,36.75,57576,62.95,0,0.0,0,0.0,281,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91468,Republican,62.95
Arkansas,Randolph__AR,1525,37.17,2578,62.83,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103,Republican,62.83
Arkansas,St__Francis__AR,2674,30.98,5692,65.95,0,0.0,0,0.0,265,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8631,Republican,65.95
Arkansas,Saline__AR,4503,35.95,7972,63.64,0,0.0,0,0.0,52,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12527,Republican,63.64
Arkansas,Scott__AR,771,24.13,2424,75.87,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195,Republican,75.87
Arkansas,Searcy__AR,853,21.24,3163,78.76,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016,Republican,78.76
Arkansas,Sebastian__AR,5770,18.58,25219,81.23,0,0.0,0,0.0,58,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31047,Republican,81.23
Arkansas,Sevier__AR,1048,29.01,2526,69.91,0,0.0,0,0.0,39,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3613,Republican,69.91
Arkansas,Sharp__AR,1154,30.05,2677,69.71,0,0.0,0,0.0,9,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,Republican,69.71
Arkansas,Stone__AR,958,32.45,1989,67.38,0,0.0,0,0.0,5,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952,Republican,67.38
Arkansas,Union__AR,3531,22.72,11925,76.72,0,0.0,0,0.0,87,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15543,Republican,76.72
Arkansas,Van_Buren__AR,1594,37.64,2622,61.91,0,0.0,0,0.0,19,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4235,Republican,61.91
Arkansas,Washington__AR,7108,28.78,17523,70.94,0,0.0,0,0.0,70,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24701,Republican,70.94
Arkansas,White__AR,4161,32.15,8701,67.24,0,0.0,0,0.0,79,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12941,Republican,67.24
Arkansas,Woodruff__AR,1183,36.72,1989,61.73,0,0.0,0,0.0,50,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3222,Republican,61.73
Arkansas,Yell__AR,1669,33.52,3310,66.48,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979,Republican,66.48
California,Alameda__CA,259254,55.02,201862,42.84,3149,0.67,0,0.0,6930,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471195,Democrat,55.02
California,Alpine__CA,195,33.85,366,63.54,8,1.39,0,0.0,7,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,Republican,63.54
California,Amador__CA,2705,40.89,3533,53.4,38,0.57,0,0.0,340,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616,Republican,53.4
California,Butte__CA,18401,36.78,28819,57.61,340,0.68,0,0.0,2468,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50028,Republican,57.61
California,Calaveras__CA,2268,33.46,4119,60.76,88,1.3,0,0.0,304,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6779,Republican,60.76
California,Colusa__CA,1810,38.37,2715,57.56,25,0.53,0,0.0,167,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717,Republican,57.56
California,Contra_Costa__CA,111718,43.49,139044,54.13,1421,0.55,0,0.0,4701,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256884,Republican,54.13
California,Del_Norte__CA,2156,38.17,2927,51.82,50,0.89,0,0.0,515,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5648,Republican,51.82
California,El_Dorado__CA,8654,41.4,11330,54.2,127,0.61,0,0.0,794,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20905,Republican,54.2
California,Fresno__CA,72682,46.38,79051,50.44,1059,0.68,0,0.0,3927,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156719,Republican,50.44
California,Glenn__CA,2681,34.62,4569,59.01,35,0.45,0,0.0,458,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7743,Republican,59.01
California,Humboldt__CA,21132,46.18,22345,48.83,390,0.85,0,0.0,1896,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45763,Republican,48.83
California,Imperial__CA,7982,34.93,14178,62.05,82,0.36,0,0.0,607,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22849,Republican,62.05
California,Inyo__CA,2006,28.02,4873,68.07,40,0.56,0,0.0,240,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,Republican,68.07
