State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,John B. Anderson Independent_Votes,John B. Anderson Independent_Pct,John Rarick [ 6 ] Alabama Conservative_Votes,John Rarick [ 6 ] Alabama Conservative_Pct,Ed Clark [ 6 ] Libertarian_Votes,Ed Clark [ 6 ] Libertarian_Pct,Various candidates [ 6 ] Other parties_Votes,Various candidates [ 6 ] Other parties_Pct,Ed Clark Libertarian_Votes,Ed Clark Libertarian_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,John B. Anderson Anderson Coalition_Votes,John B. Anderson Anderson Coalition_Pct,All Others Various_Votes,All Others Various_Pct,Other Candidates_Votes,Other Candidates_Pct,John Rarick American_Votes,John Rarick American_Pct,Others_Votes,Others_Pct,Barry Commoner Citizens_Votes,Barry Commoner Citizens_Pct,Ed Clark Independent_Votes,Ed Clark Independent_Pct,John Rarick American Independent_Votes,John Rarick American Independent_Pct,Deidre Griswold Independent_Votes,Deidre Griswold Independent_Pct,Andrew Pulley Independent_Votes,Andrew Pulley Independent_Pct,Edward E. Clark Libertarian_Votes,Edward E. Clark Libertarian_Pct,None of These Candidates_Votes,None of These Candidates_Pct,John B. Anderson [ 3 ] Independent_Votes,John B. Anderson [ 3 ] Independent_Pct,Ed Clark [ 3 ] Libertarian_Votes,Ed Clark [ 3 ] Libertarian_Pct,Barry Commoner [ 3 ] Citizens_Votes,Barry Commoner [ 3 ] Citizens_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,John B. Anderson Anderson Alternative_Votes,John B. Anderson Anderson Alternative_Pct,John B. Anderson Liberal_Votes,John B. Anderson Liberal_Pct,Ed Clark [ 3 ] Free Libertarian_Votes,Ed Clark [ 3 ] Free Libertarian_Pct,Ellen McCormack [ 3 ] Right to Life_Votes,Ellen McCormack [ 3 ] Right to Life_Pct,John B. Anderson Not designated_Votes,John B. Anderson Not designated_Pct,Edward E. Clark Not designated_Votes,Edward E. Clark Not designated_Pct,Barry Commoner [ 12 ] Independent_Votes,Barry Commoner [ 12 ] Independent_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Barry Commoner Independent_Votes,Barry Commoner Independent_Pct,Clifton DeBerry Independent_Votes,Clifton DeBerry Independent_Pct,Total_Votes,Winner,Winner_Pct
Illinois,Rock_Island__IL,30045,41.86,34788,48.47,5818,8.11,0,0.0,0,0.0,0,0.0,618,0.86,506,0.7,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71775,Republican,48.47
Illinois,Saline__IL,5683,42.84,7157,53.95,321,2.42,0,0.0,0,0.0,0,0.0,59,0.44,45,0.34,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13265,Republican,53.95
Illinois,Sangamon__IL,29354,34.45,49372,57.95,5439,6.38,0,0.0,0,0.0,0,0.0,592,0.69,443,0.52,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85200,Republican,57.95
Illinois,Schuyler__IL,1445,32.4,2799,62.76,155,3.48,0,0.0,0,0.0,0,0.0,57,1.28,4,0.09,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,Republican,62.76
Illinois,Scott__IL,941,30.93,1990,65.42,80,2.63,0,0.0,0,0.0,0,0.0,24,0.79,7,0.23,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3042,Republican,65.42
Illinois,Shelby__IL,3988,36.61,6441,59.12,381,3.5,0,0.0,0,0.0,0,0.0,74,0.68,10,0.09,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10894,Republican,59.12
Illinois,St__Clair__IL,50046,49.71,46063,45.76,3879,3.85,0,0.0,0,0.0,0,0.0,447,0.44,238,0.24,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100673,Democrat,49.71
Illinois,Stark__IL,806,23.85,2358,69.76,147,4.35,0,0.0,0,0.0,0,0.0,64,1.89,5,0.15,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,Republican,69.76
Illinois,Stephenson__IL,6195,30.39,10779,52.87,3145,15.43,0,0.0,0,0.0,0,0.0,234,1.15,35,0.17,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20388,Republican,52.87
Illinois,Tazewell__IL,16924,29.97,35481,62.84,3206,5.68,0,0.0,0,0.0,0,0.0,789,1.4,62,0.11,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56462,Republican,62.84
Illinois,Union__IL,3781,44.79,4289,50.81,291,3.45,0,0.0,0,0.0,0,0.0,53,0.63,27,0.32,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8441,Republican,50.81
Illinois,Vermilion__IL,14498,36.64,22579,57.07,2110,5.33,0,0.0,0,0.0,0,0.0,303,0.77,77,0.19,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39567,Republican,57.07
Illinois,Wabash__IL,1975,33.84,3571,61.18,230,3.94,0,0.0,0,0.0,0,0.0,51,0.87,10,0.17,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5837,Republican,61.18
Illinois,Warren__IL,2756,30.38,5667,62.47,489,5.39,0,0.0,0,0.0,0,0.0,93,1.03,66,0.73,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9071,Republican,62.47
Illinois,Washington__IL,2158,27.8,5354,68.98,205,2.64,0,0.0,0,0.0,0,0.0,29,0.37,16,0.21,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7762,Republican,68.98
Illinois,Wayne__IL,3258,34.09,6013,62.92,222,2.32,0,0.0,0,0.0,0,0.0,53,0.55,11,0.12,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9557,Republican,62.92
Illinois,White__IL,3463,38.17,5279,58.19,274,3.02,0,0.0,0,0.0,0,0.0,41,0.45,15,0.17,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9072,Republican,58.19
Illinois,Whiteside__IL,7191,27.59,17389,66.72,1242,4.77,0,0.0,0,0.0,0,0.0,202,0.78,40,0.15,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26064,Republican,66.72
Illinois,Will__IL,41975,34.79,69310,57.44,7855,6.51,0,0.0,0,0.0,0,0.0,1240,1.03,278,0.23,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120658,Republican,57.44
Illinois,Williamson__IL,10779,41.1,14451,55.1,793,3.02,0,0.0,0,0.0,0,0.0,138,0.53,67,0.26,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26228,Republican,55.1
Illinois,Winnebago__IL,32384,30.82,48825,46.46,22596,21.5,0,0.0,0,0.0,0,0.0,1089,1.04,195,0.19,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105089,Republican,46.46
Illinois,Woodford__IL,3552,23.26,10791,70.68,711,4.66,0,0.0,0,0.0,0,0.0,191,1.25,23,0.15,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15268,Republican,70.68
Indiana,Adams__IN,4673,39.01,6368,53.16,767,6.4,0,0.0,0,0.0,0,0.0,135,1.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11978,Republican,53.16
Indiana,Allen__IN,37765,31.76,68524,57.63,10368,8.72,0,0.0,0,0.0,0,0.0,1329,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,912,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118898,Republican,57.63
Indiana,Bartholomew__IN,9260,34.33,15801,58.58,1604,5.95,0,0.0,0,0.0,0,0.0,219,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26974,Republican,58.58
Indiana,Benton__IN,1520,30.63,3189,64.26,187,3.77,0,0.0,0,0.0,0,0.0,58,1.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4963,Republican,64.26
Indiana,Blackford__IN,2431,40.77,3168,53.14,258,4.33,0,0.0,0,0.0,0,0.0,66,1.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5962,Republican,53.14
Indiana,Boone__IN,4535,28.6,10484,66.11,681,4.29,0,0.0,0,0.0,0,0.0,131,0.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15859,Republican,66.11
Indiana,Brown__IN,2014,38.06,2884,54.51,237,4.48,0,0.0,0,0.0,0,0.0,77,1.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5291,Republican,54.51
Indiana,Carroll__IN,2966,34.1,5262,60.49,338,3.89,0,0.0,0,0.0,0,0.0,107,1.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8699,Republican,60.49
Indiana,Cass__IN,5838,31.95,11500,62.93,696,3.81,0,0.0,0,0.0,0,0.0,150,0.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18274,Republican,62.93
Indiana,Clark__IN,14137,45.34,15508,49.74,1102,3.53,0,0.0,0,0.0,0,0.0,160,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,274,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31181,Republican,49.74
Indiana,Clay__IN,4363,36.94,6980,59.09,311,2.63,0,0.0,0,0.0,0,0.0,132,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11812,Republican,59.09
Indiana,Clinton__IN,5258,37.66,8158,58.43,427,3.06,0,0.0,0,0.0,0,0.0,97,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13962,Republican,58.43
Indiana,Crawford__IN,2130,43.79,2554,52.51,124,2.55,0,0.0,0,0.0,0,0.0,40,0.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4864,Republican,52.51
Indiana,Daviess__IN,4057,35.18,7022,60.89,345,2.99,0,0.0,0,0.0,0,0.0,82,0.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11532,Republican,60.89
Indiana,Dearborn__IN,5135,38.76,7467,56.36,464,3.5,0,0.0,0,0.0,0,0.0,99,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13249,Republican,56.36
Indiana,Decatur__IN,3646,36.64,5819,58.48,377,3.79,0,0.0,0,0.0,0,0.0,75,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9951,Republican,58.48
Indiana,DeKalb__IN,4911,35.2,7886,56.53,883,6.33,0,0.0,0,0.0,0,0.0,160,1.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,110,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13950,Republican,56.53
Indiana,Delaware__IN,20923,39.74,28342,53.83,2743,5.21,0,0.0,0,0.0,0,0.0,449,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,190,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52647,Republican,53.83
Indiana,Dubois__IN,6700,46.93,6775,47.46,578,4.05,0,0.0,0,0.0,0,0.0,108,0.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,115,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14276,Republican,47.46
Indiana,Elkhart__IN,14883,30.38,30081,61.4,3256,6.65,0,0.0,0,0.0,0,0.0,435,0.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,339,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48994,Republican,61.4
Indiana,Fayette__IN,4304,40.1,6004,55.94,293,2.73,0,0.0,0,0.0,0,0.0,73,0.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10732,Republican,55.94
Indiana,Floyd__IN,11543,45.33,12456,48.91,1047,4.11,0,0.0,0,0.0,0,0.0,166,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,255,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25467,Republican,48.91
Indiana,Fountain__IN,2845,33.45,5289,62.18,280,3.29,0,0.0,0,0.0,0,0.0,79,0.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8506,Republican,62.18
Indiana,Franklin__IN,2834,36.8,4551,59.1,234,3.04,0,0.0,0,0.0,0,0.0,66,0.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7701,Republican,59.1
Indiana,Fulton__IN,2788,31.94,5458,62.53,349,4.0,0,0.0,0,0.0,0,0.0,105,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8728,Republican,62.53
Indiana,Gibson__IN,6834,44.99,7643,50.32,591,3.89,0,0.0,0,0.0,0,0.0,102,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15189,Republican,50.32
Indiana,Grant__IN,10390,33.61,19078,61.72,1043,3.37,0,0.0,0,0.0,0,0.0,233,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,165,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30909,Republican,61.72
Indiana,Greene__IN,6027,42.75,7452,52.86,299,2.12,0,0.0,0,0.0,0,0.0,135,0.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,185,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14098,Republican,52.86
Indiana,Hamilton__IN,7036,19.92,26218,74.22,1736,4.91,0,0.0,0,0.0,0,0.0,265,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35327,Republican,74.22
Indiana,Hancock__IN,5124,28.25,12093,66.67,746,4.11,0,0.0,0,0.0,0,0.0,143,0.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18138,Republican,66.67
Indiana,Harrison__IN,4865,41.96,6287,54.23,341,2.94,0,0.0,0,0.0,0,0.0,70,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11594,Republican,54.23
Indiana,Hendricks__IN,7412,26.36,19366,68.88,1048,3.73,0,0.0,0,0.0,0,0.0,227,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28117,Republican,68.88
Indiana,Henry__IN,7626,35.98,12724,60.03,562,2.65,0,0.0,0,0.0,0,0.0,241,1.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21196,Republican,60.03
Indiana,Howard__IN,12916,35.97,21272,59.24,1325,3.69,0,0.0,0,0.0,0,0.0,284,0.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,113,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35910,Republican,59.24
Indiana,Huntington__IN,5415,33.98,9497,59.59,824,5.17,0,0.0,0,0.0,0,0.0,150,0.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15937,Republican,59.59
Indiana,Jackson__IN,6425,40.3,8903,55.85,430,2.7,0,0.0,0,0.0,0,0.0,108,0.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,76,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15942,Republican,55.85
Indiana,Jasper__IN,2544,27.43,6316,68.09,283,3.05,0,0.0,0,0.0,0,0.0,60,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,73,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9276,Republican,68.09
Indiana,Jay__IN,3256,35.33,5351,58.06,484,5.25,0,0.0,0,0.0,0,0.0,101,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9217,Republican,58.06
Indiana,Jefferson__IN,5496,42.0,6831,52.2,477,3.64,0,0.0,0,0.0,0,0.0,109,0.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,174,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13087,Republican,52.2
Indiana,Jennings__IN,3931,40.02,5498,55.98,281,2.86,0,0.0,0,0.0,0,0.0,59,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9822,Republican,55.98
Indiana,Johnson__IN,8445,27.99,20018,66.34,1348,4.47,0,0.0,0,0.0,0,0.0,298,0.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,65,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30174,Republican,66.34
Indiana,Knox__IN,7829,41.59,10083,53.57,617,3.28,0,0.0,0,0.0,0,0.0,150,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,143,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18822,Republican,53.57
Indiana,Kosciusko__IN,5684,25.01,15633,68.78,1164,5.12,0,0.0,0,0.0,0,0.0,195,0.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22730,Republican,68.78
Indiana,LaGrange__IN,2095,30.74,4259,62.49,377,5.53,0,0.0,0,0.0,0,0.0,76,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6815,Republican,62.49
Indiana,Lake__IN,101145,48.78,95408,46.02,8275,3.99,0,0.0,0,0.0,0,0.0,1417,0.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1094,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207339,Democrat,48.78
Indiana,LaPorte__IN,15387,37.96,22424,55.32,2080,5.13,0,0.0,0,0.0,0,0.0,493,1.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,154,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40538,Republican,55.32
Indiana,Lawrence__IN,5826,33.68,10846,62.71,380,2.2,0,0.0,0,0.0,0,0.0,138,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,106,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17296,Republican,62.71
Indiana,Madison__IN,23554,37.93,35582,57.31,2389,3.85,0,0.0,0,0.0,0,0.0,439,0.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,128,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62092,Republican,57.31
Indiana,Marion__IN,126103,40.13,168680,53.67,15709,5.0,0,0.0,0,0.0,0,0.0,2538,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1239,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314269,Republican,53.67
Indiana,Marshall__IN,5113,31.16,10209,62.21,836,5.09,0,0.0,0,0.0,0,0.0,148,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,105,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16411,Republican,62.21
Indiana,Martin__IN,2479,42.9,3082,53.33,149,2.58,0,0.0,0,0.0,0,0.0,63,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5779,Republican,53.33
Indiana,Miami__IN,4927,34.44,8672,60.63,508,3.55,0,0.0,0,0.0,0,0.0,112,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14304,Republican,60.63
Indiana,Monroe__IN,13316,36.09,18233,49.42,3921,10.63,0,0.0,0,0.0,0,0.0,515,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,909,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36894,Republican,49.42
Indiana,Montgomery__IN,4158,27.87,9936,66.61,622,4.17,0,0.0,0,0.0,0,0.0,152,1.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14917,Republican,66.61
Indiana,Morgan__IN,5439,27.98,13321,68.53,498,2.56,0,0.0,0,0.0,0,0.0,125,0.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19438,Republican,68.53
Indiana,Newton__IN,1649,28.61,3850,66.81,194,3.37,0,0.0,0,0.0,0,0.0,56,0.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5763,Republican,66.81
Indiana,Noble__IN,4721,35.54,7624,57.4,749,5.64,0,0.0,0,0.0,0,0.0,130,0.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13282,Republican,57.4
Indiana,Ohio__IN,1074,44.38,1264,52.23,57,2.36,0,0.0,0,0.0,0,0.0,22,0.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420,Republican,52.23
Indiana,Orange__IN,3228,37.72,5073,59.28,181,2.11,0,0.0,0,0.0,0,0.0,55,0.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8558,Republican,59.28
Indiana,Owen__IN,2325,37.43,3632,58.47,188,3.03,0,0.0,0,0.0,0,0.0,55,0.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6212,Republican,58.47
Indiana,Parke__IN,2432,33.25,4595,62.82,194,2.65,0,0.0,0,0.0,0,0.0,82,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7315,Republican,62.82
Indiana,Perry__IN,4540,47.95,4350,45.94,448,4.73,0,0.0,0,0.0,0,0.0,95,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9468,Democrat,47.95
Indiana,Pike__IN,3346,48.13,3343,48.09,190,2.73,0,0.0,0,0.0,0,0.0,57,0.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6952,Democrat,48.13
Indiana,Porter__IN,12869,27.49,30055,64.2,3061,6.54,0,0.0,0,0.0,0,0.0,651,1.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,180,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46816,Republican,64.2
Indiana,Posey__IN,4465,39.33,6096,53.69,667,5.87,0,0.0,0,0.0,0,0.0,106,0.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11354,Republican,53.69
Indiana,Pulaski__IN,2092,33.15,3916,62.06,175,2.77,0,0.0,0,0.0,0,0.0,61,0.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6310,Republican,62.06
